SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-2-2021,Single Family Residential,1000B 9th Ave S,Nashville,TN,37203,1300000,4,4.5,Gulch South,3701,,2020,,351,,Sold,,,http://www.redfin.com/TN/Nashville/1000-9th-Ave-S-37203/home/108007219,REALTRACS,2147661,N,Y,36.1450809,-86.7801878
PAST SALE,March-12-2021,Condo/Co-op,1331 2nd Ave North,Nashville,TN,37208,1421320,4,4.5,Germantown Historic,3883,,2020,,366,444,Sold,,,http://www.redfin.com/TN/Nashville/1331-2nd-Ave-N-37208/home/148400576,REALTRACS,2205343,N,Y,36.1795718,-86.7863129
PAST SALE,December-17-2020,Single Family Residential,1808 Lillian St,Nashville,TN,37206,1025000,4,3.5,Lockeland Springs,3786,7405,1910,,271,,Sold,,,http://www.redfin.com/TN/Nashville/1808-Lillian-St-37206/home/108067687,REALTRACS,2203935,N,Y,36.1718236,-86.7378852
PAST SALE,January-21-2021,Single Family Residential,4000 Brush Hill Rd,Nashville,TN,37216,825000,4,3.0,Inglewood/Brush Hill,3821,57934,1946,,216,,Sold,,,http://www.redfin.com/TN/Nashville/4000-Brush-Hill-Rd-37216/home/108081116,REALTRACS,2208617,N,Y,36.2243269,-86.7098426
PAST SALE,November-20-2020,Single Family Residential,1312 Stratton Ave,Nashville,TN,37206,1130000,5,3.5,F O Beazley,3766,8276,1899,,300,,Sold,,,http://www.redfin.com/TN/Nashville/1312-Stratton-Ave-37206/home/108002959,REALTRACS,2209374,N,Y,36.1821075,-86.7452322
PAST SALE,December-21-2020,Single Family Residential,1602 Woodland St,Nashville,TN,37206,825323,5,4.0,Lockeland Springs,3888,6969,1909,,212,,Sold,,,http://www.redfin.com/TN/Nashville/1602-Woodland-St-37206/home/108021315,REALTRACS,2204377,N,Y,36.1766294,-86.741657
PAST SALE,March-2-2021,Single Family Residential,1929 Nancy Beth Dr,Madison,TN,37115,511600,5,3.5,Harbor Village,3560,6534,2019,,144,100,Sold,,,http://www.redfin.com/TN/Madison/1929-Nancy-Beth-Ln-37115/home/60915665,REALTRACS,2219004,N,Y,36.293518,-86.688902
PAST SALE,February-5-2021,Single Family Residential,808 Carsten Street-lot 405,Nashville,TN,37221,899900,5,4.5,Stephens Valley,3588,,2019,,251,100,Sold,,,http://www.redfin.com/TN/Bellevue/808-Carsten-St-37221/home/173416171,REALTRACS,2200331,N,Y,36.02997121,-86.96213491
PAST SALE,April-6-2021,Multi-Family (2-4 Unit),3814 Barlow Dr,Nashville,TN,37211,545000,7,5.0,Haywood Heights,3520,20037,2005,,155,,Sold,,,http://www.redfin.com/TN/Nashville/3814-Barlow-Dr-37211/home/60920724,REALTRACS,2229587,N,Y,36.0708709,-86.704335
PAST SALE,November-12-2020,Single Family Residential,537 Red Hill Ct,Brentwood,TN,37027,463667,4,3.0,Autumn View,3660,9147,2020,,127,35,Sold,,,http://www.redfin.com/TN/Brentwood/537-Red-Hill-CT-37027/home/172648687,REALTRACS,2175701,N,Y,36.00430479,-86.68169318
PAST SALE,May-7-2021,Single Family Residential,7333 Sugarloaf Dr,Nashville,TN,37211,457000,4,2.5,Sugar Valley,3552,9147,2006,,129,11,Sold,,,http://www.redfin.com/TN/Nashville/7333-Sugarloaf-Dr-37211/home/68791030,REALTRACS,2235997,N,Y,36.0188457,-86.6993515
PAST SALE,April-16-2021,Single Family Residential,206 Barley Mill Rd,Old Hickory,TN,37138,600000,4,3.0,Brandywine Farms,3722,45738,1971,,161,,Sold,,,http://www.redfin.com/TN/Old-Hickory/206-Barley-Mill-Rd-37138/home/87814643,REALTRACS,2233897,N,Y,36.2353696,-86.6203807
PAST SALE,January-29-2021,Single Family Residential,811 Nella Dr,Goodlettsville,TN,37072,330000,6,3.0,Pleasant Hill,3908,41817,1965,,84,,Sold,,,http://www.redfin.com/TN/Goodlettsville/811-Nella-Dr-37072/home/108112587,REALTRACS,2206848,N,Y,36.2812244,-86.7371779
PAST SALE,December-30-2020,Single Family Residential,1908 Myleen Pl,Old Hickory,TN,37138,596900,4,2.5,Brandywine Pointe,3987,16117,1996,,150,95,Sold,,,http://www.redfin.com/TN/Old-Hickory/1908-Myleen-Pl-37138/home/108119539,REALTRACS,2208591,N,Y,36.2312817,-86.6045452
