SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-30-2021,Condo/Co-op,2020 Beech Ave Unit C2,Nashville,TN,37204,182000,1,1.0,Beechtree,625,871,1961,,291,185,Sold,,,http://www.redfin.com/TN/Nashville/2020-Beech-Ave-37204/unit-C2/home/108013476,REALTRACS,2228355,N,Y,36.132084,-86.7802428
PAST SALE,April-21-2021,Condo/Co-op,1350 Rosa L Parks Blvd #255,Nashville,TN,37208,325000,1,1.0,Werthan Lofts,698,871,2012,,466,245,Sold,,,http://www.redfin.com/TN/Nashville/1350-Rosa-L-Parks-Blvd-37208/unit-255/home/102803629,REALTRACS,2234745,N,Y,36.1778477,-86.7940202
PAST SALE,February-19-2021,Single Family Residential,239 5th Ave N #401,Nashville,TN,37219,289000,1,1.0,Kress Lofts,635,1306,1900,,455,239,Sold,,,http://www.redfin.com/TN/Nashville/239-5th-Ave-N-37219/unit-401/home/60658568,REALTRACS,2211072,N,Y,36.1642156,-86.7810476
PAST SALE,March-31-2021,Condo/Co-op,270 Tampa Dr Unit H7,Nashville,TN,37211,78000,1,1.0,Harding Glen,728,871,1971,,107,198,Sold,,,http://www.redfin.com/TN/Nashville/270-Tampa-Dr-37211/unit-H7/home/108048491,REALTRACS,2221014,N,Y,36.0835982,-86.7093709
PAST SALE,,Single Family Residential,213 Sentinel Dr,Nashville,TN,37209,225000,2,1.0,,744,7405,1955,,302,,,,,http://www.redfin.com/TN/Nashville/213-Sentinel-Dr-37209/home/108089452,,,N,Y,36.1467745,-86.8345253
PAST SALE,,Single Family Residential,320 Chamberlin St,Nashville,TN,37209,240000,2,1.0,,672,7405,1945,,357,,,,,http://www.redfin.com/TN/Nashville/320-Chamberlin-St-37209/home/108020512,,,N,Y,36.1479139,-86.8295056
PAST SALE,April-21-2021,Single Family Residential,807 18th Ave S #313,Nashville,TN,37203,260000,1,1.0,807 Eighteenth Ave,740,871,2005,,351,133,Sold,,,http://www.redfin.com/TN/Nashville/807-18th-Ave-S-37203/unit-313/home/98407629,REALTRACS,2231430,N,Y,36.1498153,-86.7947134
PAST SALE,April-3-2021,Condo/Co-op,807 18th Ave S #113,Nashville,TN,37203,255000,1,1.0,807 Eighteenth Ave,740,871,2005,,345,207,Sold,,,http://www.redfin.com/TN/Nashville/807-18th-Ave-S-37203/unit-113/home/68718843,REALTRACS,2228250,N,Y,36.1498153,-86.7947134
PAST SALE,April-23-2021,Condo/Co-op,807 18th Ave S #107,Nashville,TN,37203,275000,1,1.0,807 Eighteenth Ave,745,871,2005,,369,188,Sold,,,http://www.redfin.com/TN/Nashville/807-18th-Ave-S-37203/unit-107/home/108137195,REALTRACS,2236931,N,Y,36.1498153,-86.7947134
PAST SALE,April-19-2021,Condo/Co-op,1640 19th Ave S #08,Nashville,TN,37212,324900,1,1.0,19th & Wedgewood,494,,2021,,658,35,Sold,,,http://www.redfin.com/TN/Nashville/1640-19th-Ave-S-37212/unit-08/home/174906239,REALTRACS,2234988,N,Y,36.1375656,-86.7978557
PAST SALE,February-26-2021,Condo/Co-op,276 White Bridge Pike #26,Nashville,TN,37209,119900,1,1.0,West End Terrace,567,435,1965,,211,140,Sold,,,http://www.redfin.com/TN/Nashville/276-White-Bridge-Pike-37209/unit-26/home/87830695,REALTRACS,2205582,N,Y,36.1428172,-86.856832
PAST SALE,February-1-2021,Single Family Residential,1007 Kipling Dr,Nashville,TN,37217,228000,2,1.0,Miro Meadows,744,9583,1948,,306,,Sold,,,http://www.redfin.com/TN/Nashville/1007-Kipling-Dr-37217/home/60824848,REALTRACS,2209984,N,Y,36.1275566,-86.6985385
PAST SALE,February-22-2021,Condo/Co-op,612 21st Ave N #312,Nashville,TN,37203,310000,1,1.0,The 1865,597,435,2019,,519,213,Sold,,,http://www.redfin.com/TN/Nashville/612-21st-Ave-N-37203/unit-312/home/170541154,REALTRACS,2219717,N,Y,36.1589067,-86.8065928
PAST SALE,January-27-2021,Condo/Co-op,612 21st Ave N #411,Nashville,TN,37203,302500,1,1.0,The 1865,544,435,2019,,556,213,Sold,,,http://www.redfin.com/TN/Nashville/612-21st-Ave-N-37203/unit-411/home/170541161,REALTRACS,2203451,N,Y,36.1589067,-86.8065928
PAST SALE,January-22-2021,Condo/Co-op,414 Rosedale Ave #308,Nashville,TN,37211,196500,1,1.0,Park At Melrose Heights,675,871,2016,,291,137,Sold,,,http://www.redfin.com/TN/Nashville/414-Rosedale-Ave-37211/unit-308/home/112485476,REALTRACS,2199228,N,Y,36.1252093,-86.7547973
PAST SALE,February-22-2021,Condo/Co-op,414 Rosedale Ave #208,Nashville,TN,37211,200000,1,1.0,Park At Melrose Heights,675,871,2016,,296,142,Sold,,,http://www.redfin.com/TN/Nashville/414-Rosedale-Ave-37211/unit-208/home/108502270,REALTRACS,2219450,N,Y,36.1252093,-86.7547973
PAST SALE,February-26-2021,Condo/Co-op,2197 Nolensville Pike #127,Nashville,TN,37211,199000,1,1.0,Park At Melrose Heights,675,871,2015,,295,138,Sold,,,http://www.redfin.com/TN/Nashville/2197-Nolensville-Pike-37211/unit-127/home/112485113,REALTRACS,2217254,N,Y,36.126547,-86.7540903
PAST SALE,February-22-2021,Condo/Co-op,2197 Nolensville Pike #226,Nashville,TN,37211,194000,1,1.0,Park At Melrose Heights,675,435,2015,,287,137,Sold,,,http://www.redfin.com/TN/Nashville/2197-Nolensville-Pike-37211/unit-226/home/78402888,REALTRACS,2193571,N,Y,36.126547,-86.7540903
PAST SALE,February-23-2021,Condo/Co-op,414 Rosedale Ave #304,Nashville,TN,37211,195000,1,1.0,Park At Melrose Heights,675,871,2016,,289,138,Sold,,,http://www.redfin.com/TN/Nashville/414-Rosedale-Ave-37211/unit-304/home/112381608,REALTRACS,2218127,N,Y,36.1252093,-86.7547973
