SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-16-2021,Townhouse,312 Taylor St,Nashville,TN,37208,543000,2,2.5,Corner Grocery Condominium,1600,1306,2005,,339,,Sold,,,http://www.redfin.com/TN/Nashville/312-Taylor-St-37208/home/102801889,REALTRACS,2233385,N,Y,36.178985,-86.788509
PAST SALE,February-23-2021,Townhouse,1023 Treaty Oaks Dr,Nashville,TN,37209,405000,3,3.0,Treaty Oaks Cottages,1500,871,2017,,270,130,Sold,,,http://www.redfin.com/TN/Nashville/1023-Treaty-Oaks-Dr-37209/home/112481777,REALTRACS,2224329,N,Y,36.162335,-86.8594041
PAST SALE,January-15-2021,Single Family Residential,889 Pin Oak Dr,Antioch,TN,37013,265000,3,2.0,Hallmark,1515,5227,2018,,175,,Sold,,,http://www.redfin.com/TN/Antioch/889-Pin-Oak-Dr-37013/unit-187/home/144425702,REALTRACS,2214575,N,Y,36.0510904,-86.5897606
PAST SALE,January-19-2021,Single Family Residential,113 Asbee Ct,Goodlettsville,TN,37072,265000,3,2.0,Windsor Green,1620,5662,1985,,164,25,Sold,,,http://www.redfin.com/TN/Goodlettsville/113-Asbee-Ct-37072/home/108072861,REALTRACS,2207573,N,Y,36.314135,-86.692271
PAST SALE,December-18-2020,Condo/Co-op,807 18th Ave S #305,Nashville,TN,37203,433000,2,2.5,807 Eighteenth Ave,1550,871,2005,,279,335,Sold,,,http://www.redfin.com/TN/Nashville/807-18th-Ave-S-37203/unit-305/home/108116426,REALTRACS,2198873,N,Y,36.1498153,-86.7947134
PAST SALE,April-7-2021,Single Family Residential,211 Treutland Ave,Nashville,TN,37207,515000,3,2.0,Bryan,1716,6098,1900,,300,,Sold,,,http://www.redfin.com/TN/Nashville/211-Treutland-Ave-37207/home/68846164,REALTRACS,2234826,N,Y,36.1805107,-86.7708397
PAST SALE,January-21-2021,Single Family Residential,607 Centerpoint Ln,Nashville,TN,37209,464900,3,3.5,Richland Station,1692,435,2015,,275,115,Sold,,,http://www.redfin.com/TN/Nashville/607-Centerpoint-Ln-37209/home/60702612,REALTRACS,2213449,N,Y,36.1504741,-86.852717
PAST SALE,January-22-2021,Single Family Residential,611B Waco Dr,Nashville,TN,37209,415000,3,3.0,611 Waco Drive Homes,1596,871,2017,,260,,Sold,,,http://www.redfin.com/TN/Nashville/611B-Waco-Dr-37209/home/173597559,REALTRACS,2212582,N,Y,36.1584373,-86.8723506
PAST SALE,January-15-2021,Single Family Residential,643 James Ave Unit A,Nashville,TN,37209,379900,3,2.5,643 James Avenue,1504,1306,2015,,253,,Sold,,,http://www.redfin.com/TN/Nashville/643-James-Ave-37209/unit-A/home/68764569,REALTRACS,2178205,N,Y,36.1618655,-86.8746341
PAST SALE,December-18-2020,Single Family Residential,2825 Blackwood Dr,Nashville,TN,37214,309900,3,2.0,Villages Of Larchwood,1631,6098,1992,,190,9,Sold,,,http://www.redfin.com/TN/Nashville/2825-Blackwood-Dr-37214/home/108126016,REALTRACS,2206433,N,Y,36.1469322,-86.636485
PAST SALE,February-1-2021,Single Family Residential,3108 Elm Hill Pike Unit B,Nashville,TN,37214,284900,3,3.0,Homes At 3108 Elm Hill Pik,1509,,2020,,189,125,Sold,,,http://www.redfin.com/TN/Nashville/3108-Elm-Hill-Pike-37214/unit-B/home/174073181,REALTRACS,2216761,N,Y,36.1422292,-86.6404517
PAST SALE,January-18-2021,Single Family Residential,5803 Mackie Pl,Nashville,TN,37209,399900,3,3.5,Ries/Cockrill Farm,1655,5662,2020,,242,,Sold,,,http://www.redfin.com/TN/Nashville/5803-Mackie-Pl-37209/home/107985831,REALTRACS,2194091,N,Y,36.156308,-86.8596699
PAST SALE,January-18-2021,Condo/Co-op,1239 Nations Dr,Nashville,TN,37209,432900,3,3.5,Treaty Oaks Cottages,1713,871,2020,,253,195,Sold,,,http://www.redfin.com/TN/Nashville/1239-Nations-Dr-37209/home/172562065,REALTRACS,2189023,N,Y,36.161239,-86.857927
PAST SALE,March-26-2021,Condo/Co-op,1237 Nations Dr,Nashville,TN,37209,424900,3,3.5,Treaty Oaks Cottages,1665,871,2020,,255,195,Sold,,,http://www.redfin.com/TN/Nashville/1237-Nations-Dr-37209/home/172561812,REALTRACS,2222320,N,Y,36.161241,-86.857859
PAST SALE,November-25-2020,Single Family Residential,5804 Maxon Ave,Nashville,TN,37209,415000,3,2.5,Snyder Maxon Cottages,1538,871,2018,,270,,Sold,,,http://www.redfin.com/TN/Nashville/5804-Maxon-Ave-37209/home/144499933,REALTRACS,2172510,N,Y,36.1530881,-86.8616448
PAST SALE,April-9-2021,Condo/Co-op,1213 Nations Dr,Nashville,TN,37209,450000,3,3.5,Treaty Oaks Cottages,1665,871,2020,,270,195,Sold,,,http://www.redfin.com/TN/Nashville/1213-Nations-Dr-37209/home/172558035,REALTRACS,2220724,N,Y,36.161421,-86.857868
PAST SALE,December-18-2020,Single Family Residential,1240 2nd Ave S #16,Nashville,TN,37210,610000,2,2.5,Dwell Lofts-2nd Ave South,1699,871,2017,,359,130,Sold,,,http://www.redfin.com/TN/Nashville/1240-2nd-Ave-S-37210/unit-16/home/112485096,REALTRACS,2189534,N,Y,36.1437448,-86.7629664
PAST SALE,December-18-2020,Single Family Residential,84 Green St,Nashville,TN,37210,137000,3,1.5,Kocsis,1562,3920,1922,,88,,Sold,,,http://www.redfin.com/TN/Nashville/84-Green-St-37210/home/87815443,REALTRACS,2197237,N,Y,36.1529703,-86.7568986
PAST SALE,March-2-2021,Single Family Residential,1319 6th Ave N,Nashville,TN,37208,670000,2,1.0,North Nashville Real Estat,1563,4791,1899,,429,,Sold,,,http://www.redfin.com/TN/Nashville/1319-6th-Ave-N-37208/home/108078649,REALTRACS,2221969,N,Y,36.17733,-86.7912925
PAST SALE,December-4-2020,Townhouse,338 Harrison St,Nashville,TN,37219,512500,3,3.5,District Lofts,1570,871,2008,,326,340,Sold,,,http://www.redfin.com/TN/Nashville/338-Harrison-St-37219/home/108046360,REALTRACS,2190707,N,Y,36.1711477,-86.7826464
PAST SALE,April-30-2021,Condo/Co-op,1818 5th Ave N Unit B,Nashville,TN,37208,417000,3,2.5,Salemtown,1603,871,2014,,260,,Sold,,,http://www.redfin.com/TN/Nashville/1818-5th-Ave-N-37208/unit-B/home/112481480,REALTRACS,2239456,N,Y,36.1852225,-86.7945868
PAST SALE,April-20-2021,Condo/Co-op,1829B 5th Ave N,Nashville,TN,37208,480500,3,2.5,5th & Coffee Townhomes,1600,871,2012,,300,,Sold,,,http://www.redfin.com/TN/Nashville/1829B-5th-Ave-N-37208/home/147960977,REALTRACS,2230449,N,Y,36.1853436,-86.7956096
PAST SALE,March-15-2021,Single Family Residential,3603 Richland Ave,Nashville,TN,37205,755000,3,2.0,Richland Realty Co,1504,6098,1939,,502,,Sold,,,http://www.redfin.com/TN/Nashville/3603-Richland-Ave-37205/home/60808929,REALTRACS,2227759,N,Y,36.1354396,-86.8258975
PAST SALE,February-26-2021,Single Family Residential,348 Normandy Cir,Nashville,TN,37209,350000,2,2.5,Normandy Place,1535,871,2002,,228,195,Sold,,,http://www.redfin.com/TN/Nashville/348-Normandy-Cir-37209/home/87801701,REALTRACS,2220009,N,Y,36.1464961,-86.825223
PAST SALE,March-1-2021,Single Family Residential,420 Normandy Cir,Nashville,TN,37209,404000,3,2.5,Normandy Place,1714,1306,2002,,236,190,Sold,,,http://www.redfin.com/TN/Nashville/420-Normandy-Cir-37209/home/68720574,REALTRACS,2222268,N,Y,36.146549,-86.82682
PAST SALE,December-29-2020,Townhouse,372 Normandy Cir,Nashville,TN,37209,375000,2,2.5,Normandy Place,1525,435,2002,,246,190,Sold,,,http://www.redfin.com/TN/Nashville/372-Normandy-Cir-37209/home/87813499,REALTRACS,2202415,N,Y,36.147671,-86.825177
PAST SALE,February-26-2021,Condo/Co-op,119 Acklen Park Dr #104,Nashville,TN,37203,675000,2,2.0,Brio West End,1710,1306,2020,,395,450,Sold,,,http://www.redfin.com/TN/Nashville/119-Acklen-Park-Dr-37203/unit-104/home/148400896,REALTRACS,2227534,N,Y,36.142681,-86.820447
PAST SALE,March-8-2021,Condo/Co-op,119 Acklen Park Dr #102,Nashville,TN,37203,669900,3,3.0,Brio West End,1625,1306,2020,,412,450,Sold,,,http://www.redfin.com/TN/Nashville/119-Acklen-Park-Dr-37203/unit-102/home/148400894,REALTRACS,2212342,N,Y,36.142681,-86.820447
PAST SALE,March-1-2021,Townhouse,3127 Long Blvd #108,Nashville,TN,37203,360000,2,2.5,Park West Court,1619,871,2006,,222,412,Sold,,,http://www.redfin.com/TN/Nashville/3127-Long-Blvd-37203/unit-108/home/107979833,REALTRACS,2181282,N,Y,36.1456179,-86.8188176
PAST SALE,March-1-2021,Condo/Co-op,204 Acklen Park Dr #103,Nashville,TN,37203,695000,2,2.0,The Novello,1695,1742,2017,,410,405,Sold,,,http://www.redfin.com/TN/Nashville/204-Acklen-Park-Dr-37203/unit-103/home/112485200,REALTRACS,2219131,N,Y,36.1433558,-86.8214457
PAST SALE,December-16-2020,Condo/Co-op,119 Acklen Park Dr #204,Nashville,TN,37203,685000,2,2.0,Brio West End,1710,1306,2020,,401,450,Sold,,,http://www.redfin.com/TN/Nashville/119-Acklen-Park-Dr-37203/unit-204/home/148400900,REALTRACS,2213905,N,Y,36.142681,-86.820447
PAST SALE,December-17-2020,Condo/Co-op,902 Smiley St,Nashville,TN,37206,415000,3,2.5,Homes At 217 North 9th Str,1665,871,2015,,249,,Sold,,,http://www.redfin.com/TN/Nashville/902-Smiley-St-37206/home/60713099,REALTRACS,2202923,N,Y,36.1793469,-86.7577529
PAST SALE,February-4-2021,Single Family Residential,906 Russell St Unit C,Nashville,TN,37206,384000,2,2.0,East Nashville /Edgefield,1552,1742,1985,,247,135,Sold,,,http://www.redfin.com/TN/Nashville/906-Russell-St-37206/unit-C/home/108001975,REALTRACS,2191393,N,Y,36.173943,-86.755474
PAST SALE,January-6-2021,Townhouse,8300 Sawyer Brown Rd Unit R304,Nashville,TN,37221,306000,4,2.5,River Plantation,1716,871,1974,,178,245,Sold,,,http://www.redfin.com/TN/Nashville/8300-Sawyer-Brown-Rd-37221/unit-R304/home/104213249,REALTRACS,2205246,N,Y,36.073231,-86.945832
PAST SALE,March-24-2021,Condo/Co-op,311 Seven Springs Way #201,Brentwood,TN,37027,383000,3,2.0,St Martin Square,1537,3049,2006,,249,385,Sold,,,http://www.redfin.com/TN/Brentwood/311-Seven-Springs-Way-37027/unit-201/home/60656073,REALTRACS,2225330,N,Y,36.0412372,-86.7668246
PAST SALE,March-12-2021,Townhouse,8815 Sawyer Brown Rd,Nashville,TN,37221,365000,3,3.0,River Plantation,1704,1306,1999,,214,165,Sold,,,http://www.redfin.com/TN/Nashville/8815-Sawyer-Brown-Rd-37221/home/108057389,REALTRACS,2227761,N,Y,36.0628751,-86.9446239
PAST SALE,February-5-2021,Single Family Residential,7092 Westside Cir,Nashville,TN,37205,356290,2,2.5,Westside Circle,1738,871,2020,,205,200,Sold,,,http://www.redfin.com/TN/Nashville/Westside-Cir-37205/home/148401598,REALTRACS,2148609,N,Y,36.079397,-86.887243
PAST SALE,April-16-2021,Single Family Residential,2631 River Meade Way,Nashville,TN,37214,305000,3,2.5,River Glen,1712,3049,2005,,178,18,Sold,,,http://www.redfin.com/TN/Nashville/2631-River-Meade-Way-37214/home/108028882,REALTRACS,2231536,N,Y,36.2416379,-86.7026673
PAST SALE,April-21-2021,Single Family Residential,626 Delaware Ave,Madison,TN,37115,280000,2,2.5,Woodlawn Estates,1542,6098,2016,,182,,Sold,,,http://www.redfin.com/TN/Madison/626-Delaware-Ave-37115/home/109161996,REALTRACS,2230156,N,Y,36.2685792,-86.7031903
PAST SALE,April-26-2021,Single Family Residential,2101 Lombardia Ct,Madison,TN,37115,295000,3,2.0,Lanier Park,1600,5227,2021,,184,20,Sold,,,http://www.redfin.com/TN/Madison/2101-Lombardia-Ct-37115/home/60895178,REALTRACS,2227206,N,Y,36.261669,-86.697635
PAST SALE,March-4-2021,Single Family Residential,905 Curdwood Blvd,Nashville,TN,37216,404900,3,3.0,Curdwood Park,1624,435,2021,,249,175,Sold,,,http://www.redfin.com/TN/Nashville/905-Curdwood-Blvd-37216/home/170537680,REALTRACS,2220468,N,Y,36.2216546,-86.7337201
PAST SALE,December-1-2020,Condo/Co-op,119 Acklen Park Dr #303,Nashville,TN,37203,679900,3,3.0,Brio West End,1625,1306,2020,,418,450,Sold,,,http://www.redfin.com/TN/Nashville/119-Acklen-Park-Dr-37203/unit-303/home/148400903,REALTRACS,2200160,N,Y,36.142681,-86.820447
PAST SALE,January-29-2021,Single Family Residential,805 Heritage Cir,Madison,TN,37115,315000,3,2.5,Heritage Square,1612,5662,1987,,195,,Sold,,,http://www.redfin.com/TN/Madison/805-Heritage-Cir-37115/home/60817276,REALTRACS,2215196,N,Y,36.2711378,-86.7211048
PAST SALE,February-19-2021,Single Family Residential,3754 Willow Creek Rd,Nashville,TN,37207,286500,3,2.5,Belle Arbor,1576,6098,2016,,182,30,Sold,,,http://www.redfin.com/TN/Nashville/3754-Willow-Creek-Rd-37207/home/87810173,REALTRACS,2207302,N,Y,36.2556982,-86.7758194
PAST SALE,January-29-2021,Condo/Co-op,2209B 15th Ave N,Nashville,TN,37208,375000,3,2.5,North Nashville,1690,1306,2017,,222,,Sold,,,http://www.redfin.com/TN/Nashville/2209-15th-Ave-N-37208/unit-B/home/144498001,REALTRACS,2213447,N,Y,36.188222,-86.811886
PAST SALE,May-10-2021,Condo/Co-op,1713B Nubell St,Nashville,TN,37208,392000,3,2.5,1713A & 1713B Nubell Stree,1708,871,2017,,230,,Sold,,,http://www.redfin.com/TN/Nashville/1713B-Nubell-St-37208/home/173411107,REALTRACS,2241787,N,Y,36.1883994,-86.813295
PAST SALE,November-30-2020,Single Family Residential,2211 Elliott Dr,Old Hickory,TN,37138,312000,3,2.5,Dabbs & Elliott,1564,4791,2017,,199,,Sold,,,http://www.redfin.com/TN/Old-Hickory/2211-Elliott-Dr-37138/home/107983882,REALTRACS,2201297,N,Y,36.2486737,-86.6403846
PAST SALE,March-31-2021,Townhouse,920 Spence Enclave Ct,Nashville,TN,37210,259000,3,2.5,Spence Enclave,1500,871,2012,,173,121,Sold,,,http://www.redfin.com/TN/Nashville/920-Spence-Enclave-Ct-37210/home/68715234,REALTRACS,2221067,N,Y,36.1534571,-86.7186285
PAST SALE,December-23-2020,Townhouse,4562 S Trace Blvd,Old Hickory,TN,37138,179000,2,2.0,Southfork Condominiums,1716,1306,1986,,104,170,Sold,,,http://www.redfin.com/TN/Old-Hickory/4562-S-Trace-Blvd-37138/home/107995505,REALTRACS,2205846,N,Y,36.221586,-86.629799
PAST SALE,February-25-2021,Townhouse,5223 Southfork Blvd,Old Hickory,TN,37138,264900,3,2.5,Hermitage Spring Estates,1728,2178,2004,,153,160,Sold,,,http://www.redfin.com/TN/Old-Hickory/5223-Southfork-Blvd-37138/home/107980896,REALTRACS,2219197,N,Y,36.2184401,-86.6330209
PAST SALE,March-18-2021,Townhouse,4548 S Trace Blvd,Old Hickory,TN,37138,195000,2,2.0,Southfork Condominiums,1590,1306,1986,,123,170,Sold,,,http://www.redfin.com/TN/Old-Hickory/4548-S-Trace-Blvd-37138/home/107972991,REALTRACS,2222100,N,Y,36.221428,-86.630725
PAST SALE,May-6-2021,Single Family Residential,1452 Aaronwood Dr,Old Hickory,TN,37138,325000,3,2.0,Hampton Park,1651,6098,1997,,197,8,Sold,,,http://www.redfin.com/TN/Old-Hickory/1452-Aaronwood-Dr-37138/home/107999479,REALTRACS,2239212,N,Y,36.2157574,-86.6264146
PAST SALE,November-20-2020,Single Family Residential,4109 Meadow Green Dr,Old Hickory,TN,37138,280000,3,2.5,Plantation Walk,1703,5662,1995,,164,32,Sold,,,http://www.redfin.com/TN/Old-Hickory/4109-Meadowgreen-Dr-37138/home/108051238,REALTRACS,2195433,N,Y,36.2188181,-86.6028367
PAST SALE,March-31-2021,Townhouse,743 Tulip Grove Rd #703,Hermitage,TN,37076,260000,3,2.5,Brookside Park,1512,871,2002,,172,120,Sold,,,http://www.redfin.com/TN/Hermitage/743-Tulip-Grove-Rd-37076/unit-703/home/107988366,REALTRACS,2230117,N,Y,36.200359,-86.589689
PAST SALE,April-14-2021,Townhouse,933 Ashland Place Dr,Nashville,TN,37218,279900,3,2.5,Ashland Place Townhomes,1554,,2020,,180,150,Sold,,,http://www.redfin.com/TN/Nashville/933-Ashland-Pl-Dr-37218/home/173659696,REALTRACS,2205913,N,Y,36.206054,-86.858938
PAST SALE,,Single Family Residential,1100 Douglas Ave,Nashville,TN,37206,480000,2,1.5,,1260,4792,1910,,381,,,,,http://www.redfin.com/TN/Nashville/1100-Douglas-Ave-37206/home/60753304,,,N,Y,36.1923782,-86.7443286
PAST SALE,April-14-2021,Condo/Co-op,1308 Montgomery Ave #14,Nashville,TN,37207,549900,4,4.0,Monty,1703,4356,2021,,323,150,Sold,,,http://www.redfin.com/TN/Nashville/1308-Montgomery-Ave-37207/unit-14/home/174941485,REALTRACS,2244531,N,Y,36.1946675,-86.7561327
PAST SALE,April-14-2021,Condo/Co-op,1308 Montgomery Ave #13,Nashville,TN,37207,539900,4,4.0,Monty,1703,4356,2021,,317,150,Sold,,,http://www.redfin.com/TN/Nashville/1308-Montgomery-Ave-37207/unit-13/home/174941498,REALTRACS,2244532,N,Y,36.1946675,-86.7561327
PAST SALE,May-7-2021,Single Family Residential,2324 Riverside Dr #5,Nashville,TN,37216,440000,2,2.5,Homes At 2324 Riverside,1549,871,2016,,284,105,Sold,,,http://www.redfin.com/TN/Nashville/2324-Riverside-Dr-37216/unit-5/home/112381564,REALTRACS,2242238,N,Y,36.2064137,-86.7246028
PAST SALE,December-10-2020,Single Family Residential,7506 Station Dr,Nashville,TN,37221,336900,3,2.5,Bellevue Station,1682,871,2016,,200,100,Sold,,,http://www.redfin.com/TN/Nashville/7506-Station-Dr-37221/home/103506103,REALTRACS,2193532,N,Y,36.065466,-86.938396
PAST SALE,April-9-2021,Single Family Residential,710 Bellevue Rd,Nashville,TN,37221,369000,2,3.0,Bellevue Station,1745,871,2017,,211,105,Sold,,,http://www.redfin.com/TN/Nashville/710-Bellevue-Rd-37221/home/144500197,REALTRACS,2231335,N,Y,36.0652179,-86.9395205
PAST SALE,April-14-2021,Single Family Residential,2720 Rosedale Pl,Nashville,TN,37211,425000,3,2.0,Rosedale Place,1593,4356,2000,,267,,Sold,,,http://www.redfin.com/TN/Nashville/2720-Rosedale-Pl-37211/home/68786873,REALTRACS,2233067,N,Y,36.1229753,-86.7630919
PAST SALE,March-18-2021,Single Family Residential,105 Leake Ave #65,Nashville,TN,37205,330000,2,2.0,Belle Meade Tower,1518,1742,1963,,217,1078,Sold,,,http://www.redfin.com/TN/Nashville/105-Leake-Ave-37205/unit-65/home/68705767,REALTRACS,2167107,N,Y,36.1041517,-86.867434
PAST SALE,March-5-2021,Townhouse,310 Chimney Hl,Nashville,TN,37221,269900,2,2.5,Coronada,1529,871,1978,,177,330,Sold,,,http://www.redfin.com/TN/Nashville/310-Chimney-Hl-37221/home/60656931,REALTRACS,2222722,N,Y,36.074154,-86.914447
PAST SALE,April-28-2021,Townhouse,109 Bear Trak,Nashville,TN,37221,296500,3,2.0,Coronada,1524,1306,1975,,195,330,Sold,,,http://www.redfin.com/TN/Nashville/109-Bear-Track-Dr-37221/home/107990265,REALTRACS,2231949,N,Y,36.0735419,-86.9152224
PAST SALE,December-30-2020,Townhouse,900 Spence Enclave Ct,Nashville,TN,37210,285000,3,2.5,Spence Enclave,1694,871,2011,,168,110,Sold,,,http://www.redfin.com/TN/Nashville/900-Spence-Enclave-Ct-37210/home/68701601,REALTRACS,2204895,N,Y,36.1527479,-86.7189795
PAST SALE,November-24-2020,Townhouse,743 Spence Enclave Ln,Nashville,TN,37210,259700,3,2.5,Spence Enclave,1596,871,2007,,163,110,Sold,,,http://www.redfin.com/TN/Nashville/743-Spence-Enclave-Ln-37210/home/108117236,REALTRACS,2191817,N,Y,36.1527417,-86.7195916
PAST SALE,March-17-2021,Townhouse,2706 Dracut Ln,Nashville,TN,37211,305000,3,2.5,Lenox Village,1644,1742,2010,,186,154,Sold,,,http://www.redfin.com/TN/Nashville/2706-Dracut-Ln-37211/home/60667760,REALTRACS,2228418,N,Y,36.0210669,-86.702957
PAST SALE,April-23-2021,Single Family Residential,1861 Cottage Grove Way,Antioch,TN,37013,310000,3,2.5,Cottage Grove,1680,6098,2011,,185,55,Sold,,,http://www.redfin.com/TN/Antioch/1861-Cottage-Grove-Way-37013/home/108139089,REALTRACS,2241315,N,Y,36.0283368,-86.7011351
PAST SALE,February-19-2021,Condo/Co-op,5025 Hillsboro Pike Unit 23F,Nashville,TN,37215,274911,2,2.0,Georgetown,1542,2178,1969,,178,442,Sold,,,http://www.redfin.com/TN/Nashville/5025-Hillsboro-Pike-37215/unit-23F/home/65879550,REALTRACS,2207470,N,Y,36.098563,-86.823129
PAST SALE,April-12-2021,Condo/Co-op,606 Arkland Pl,Nashville,TN,37215,370000,3,2.0,Burton Hills Village Of As,1552,1742,1986,,238,315,Sold,,,http://www.redfin.com/TN/Nashville/606-Arkland-Pl-37215/home/108028789,REALTRACS,2237539,N,Y,36.093425,-86.8175459
PAST SALE,February-25-2021,Townhouse,8637 Altesse Way #8637,Brentwood,TN,37027,280000,3,2.5,Villas At Concord Place,1574,1306,2007,,178,126,Sold,,,http://www.redfin.com/TN/Brentwood/8637-Altesse-Way-37027/unit-8637/home/174253216,REALTRACS,2222264,N,Y,36.000633,-86.689937
PAST SALE,March-8-2021,Townhouse,8222 Rossi Rd,Brentwood,TN,37027,287000,3,2.5,Villas At Concord Place,1595,871,2006,,180,126,Sold,,,http://www.redfin.com/TN/Brentwood/8222-Rossi-Rd-37027/home/60665092,REALTRACS,2226440,N,Y,36.0019378,-86.6908955
PAST SALE,March-31-2021,Townhouse,8822 Dolcetto Grv,Brentwood,TN,37027,282000,3,2.5,Villas At Concord Place,1574,871,2007,,179,118,Sold,,,http://www.redfin.com/TN/BRENTWOOD/8822-DOLCETTO-GRV-37027/home/87809648,REALTRACS,2233208,N,Y,36.001064,-86.688918
