SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,513 Elaine Ave,Nashville,TN,37209,275000,5,3.0,,1880,8276,1990,,146,,,,,http://www.redfin.com/TN/Nashville/513-Elaine-Ave-37209/home/108075526,,,N,Y,36.1542896,-86.8640834
PAST SALE,February-19-2021,Single Family Residential,122 Claiborne St,Nashville,TN,37210,399900,3,3.0,"Maury & Claiborne,Napier",1841,5662,2021,,217,,Sold,,,http://www.redfin.com/TN/Nashville/122-Claiborne-St-37210/home/108063574,REALTRACS,2220592,N,Y,36.1528535,-86.7608163
PAST SALE,March-31-2021,Single Family Residential,407 32nd Ave S,Nashville,TN,37212,769000,3,2.5,Hillsboro/West End,1790,6969,1930,,430,,Sold,,,http://www.redfin.com/TN/Nashville/407-32nd-Ave-S-37212/home/60786620,REALTRACS,2233821,N,Y,36.1386409,-86.8138945
PAST SALE,,Single Family Residential,1204 N 5th St,Nashville,TN,37207,375000,4,2.0,,1788,10019,1932,,210,,,,,http://www.redfin.com/TN/Nashville/1204-N-5th-St-37207/home/60803341,,,N,Y,36.1929482,-86.7622792
PAST SALE,,Single Family Residential,1205 Alandee St,Nashville,TN,37214,273000,2,2.0,,1752,5227,2003,,156,,,,,http://www.redfin.com/TN/Nashville/1205-Alandee-St-37214/home/108101941,,,N,Y,36.2406988,-86.7039255
PAST SALE,,Single Family Residential,4168 Longfellow Dr,Nashville,TN,37214,292000,3,2.5,,1824,9148,2006,,160,,,,,http://www.redfin.com/TN/Nashville/4168-Longfellow-Dr-37214/home/108138250,,,N,Y,36.2364488,-86.6910272
PAST SALE,April-30-2021,Single Family Residential,331 May Dr,Madison,TN,37115,290800,3,2.0,Madison Park,1830,10890,1968,,159,,Sold,,,http://www.redfin.com/TN/Madison/331-May-Dr-37115/home/87818050,REALTRACS,2239000,N,Y,36.2715003,-86.6949797
PAST SALE,April-30-2021,Single Family Residential,3381 Cain Harbor Dr,Nashville,TN,37214,350000,3,2.5,Abbington Park,1833,7405,2005,,191,23,Sold,,,http://www.redfin.com/TN/Nashville/3381-Cain-Harbor-Dr-37214/home/60842672,REALTRACS,2238750,N,Y,36.2376158,-86.6918925
PAST SALE,February-5-2021,Single Family Residential,1134 Sunnymeade Dr,Nashville,TN,37216,463000,3,2.5,Sunnymeade,1850,8276,1938,,250,,Sold,,,http://www.redfin.com/TN/Nashville/1134-Sunnymeade-Dr-37216/home/107996465,REALTRACS,2210220,N,Y,36.2167436,-86.7244456
PAST SALE,February-22-2021,Single Family Residential,1342 Lischey Ave,Nashville,TN,37207,470000,3,3.0,Highland Land,1972,4791,2018,,238,,Sold,,,http://www.redfin.com/TN/Nashville/1342-Lischey-Ave-37207/home/112379605,REALTRACS,2220618,N,Y,36.1965401,-86.7631691
PAST SALE,December-17-2020,Single Family Residential,113 39th Ave N,Nashville,TN,37209,671750,3,2.0,West Grove,1872,7840,1927,,359,,Sold,,,http://www.redfin.com/TN/Nashville/113-39th-Ave-N-37209/home/60822445,REALTRACS,2214213,N,Y,36.1416605,-86.8318979
PAST SALE,,Single Family Residential,2113 W Richmond Hill Dr,Nashville,TN,37207,245000,3,1.5,,2000,7405,1972,,123,,,,,http://www.redfin.com/TN/Nashville/2113-W-Richmond-Hill-Dr-37207/home/108112867,,,N,Y,36.2360852,-86.7914888
PAST SALE,,Single Family Residential,994 Maplewood Pl Unit B,Nashville,TN,37216,505000,3,2.5,,1846,8276,2014,,274,,,,,http://www.redfin.com/TN/Nashville/994-Maplewood-Pl-37216/unit-B/home/87811412,,,N,Y,36.227326,-86.730212
PAST SALE,April-30-2021,Single Family Residential,5317 Ryan Allen Cir,Whites Creek,TN,37189,305000,3,2.5,Cobblestone Creek,1946,5662,2009,,157,19,Sold,,,http://www.redfin.com/TN/Whites-Creek/5317-Ryan-Allen-Cir-37189/home/68852995,REALTRACS,2239956,N,Y,36.2803543,-86.791214
PAST SALE,November-23-2020,Single Family Residential,502 Patterson St,Nashville,TN,37211,485000,3,2.5,Patterson/Maple Hill,2000,8712,2016,,243,,Sold,,,http://www.redfin.com/TN/Nashville/502-Patterson-St-37211/home/108070748,REALTRACS,2189894,N,Y,36.1032149,-86.7451536
PAST SALE,December-4-2020,Single Family Residential,2307B 23rd Ave,Nashville,TN,37208,412500,4,3.0,Buena Vista Heights,1974,6534,2020,,209,,Sold,,,http://www.redfin.com/TN/Nashville/2307-23rd-Ave-N-37208/home/108081479,REALTRACS,2175856,N,Y,36.18832,-86.814629
PAST SALE,February-22-2021,Single Family Residential,3807 Boatner Dr,Nashville,TN,37207,225000,4,2.0,Haynes Manor,1850,9583,1965,,122,,Sold,,,http://www.redfin.com/TN/Nashville/3807-Boatner-Dr-37207/home/87814486,REALTRACS,2210279,N,Y,36.2157258,-86.8173074
PAST SALE,,Single Family Residential,1311 Clarke St,Old Hickory,TN,37138,328000,3,2.0,,1800,4792,1930,,182,,,,,http://www.redfin.com/TN/Old-Hickory/1311-Clarke-St-37138/home/107999482,,,N,Y,36.2565967,-86.6450285
PAST SALE,,Single Family Residential,640 Granwood Blvd,Old Hickory,TN,37138,281900,3,3.0,,1937,6534,1997,,146,,,,,http://www.redfin.com/TN/Old-Hickory/640-Granwood-Blvd-37138/home/107989670,,,N,Y,36.2164314,-86.6320375
PAST SALE,,Multi-Family (2-4 Unit),1005 Debow St,Old Hickory,TN,37138,260000,6,2.0,,2000,8712,1933,,130,,,,,http://www.redfin.com/TN/Old-Hickory/1005-Debow-St-37138/home/107993986,,,N,Y,36.2603824,-86.6488811
PAST SALE,December-28-2020,Single Family Residential,4309 Nevada Ave,Nashville,TN,37209,457600,3,2.0,Sylvan Park,1850,7405,1934,,247,,Sold,,,http://www.redfin.com/TN/Nashville/4309-Nevada-Ave-37209/home/108021235,REALTRACS,2201306,N,Y,36.1485672,-86.839015
PAST SALE,,Multi-Family (2-4 Unit),828 Heritage Trl,Hermitage,TN,37076,220000,4,4.0,,1920,10890,1979,,115,,,,,http://www.redfin.com/TN/Hermitage/828-Heritage-Trl-37076/home/60921466,,,N,Y,36.2105729,-86.629743
PAST SALE,March-12-2021,Single Family Residential,4465 S Trace Blvd,Old Hickory,TN,37138,304000,5,2.5,SouthFork,1809,9583,1992,,168,,Sold,,,http://www.redfin.com/TN/Old-Hickory/4465-S-Trace-Blvd-37138/home/105495224,REALTRACS,2225096,N,Y,36.2222595,-86.6315833
PAST SALE,February-12-2021,Single Family Residential,2225 Crescent Valley Ln,Hermitage,TN,37076,283000,3,2.5,Truxton Park,1833,6534,2002,,154,21,Sold,,,http://www.redfin.com/TN/Hermitage/2225-Crescent-Valley-Ln-37076/home/68858046,REALTRACS,2212278,N,Y,36.2210377,-86.5926849
PAST SALE,March-10-2021,Single Family Residential,1016 Brookside Woods Blvd,Hermitage,TN,37076,336500,3,2.5,Brookside Woods,1878,9147,2001,,179,17,Sold,,,http://www.redfin.com/TN/Hermitage/1016-Brookside-Woods-Blvd-37076/home/108113520,REALTRACS,2224022,N,Y,36.2003209,-86.5939065
PAST SALE,March-29-2021,Single Family Residential,1229 Jacksons View Rd,Hermitage,TN,37076,295000,3,2.5,Bret Ridge,1780,8712,1987,,166,6,Sold,,,http://www.redfin.com/TN/Hermitage/1229-Jacksons-View-Rd-37076/home/68787769,REALTRACS,2233529,N,Y,36.1861841,-86.6077757
PAST SALE,April-22-2021,Single Family Residential,4232 Rachel Donelson Pass,Hermitage,TN,37076,345000,3,2.0,Heritage Meadows,1921,8712,2003,,180,20,Sold,,,http://www.redfin.com/TN/Hermitage/4232-Rachel-Donelson-Pass-37076/home/63130949,REALTRACS,2237338,N,Y,36.1997333,-86.6053134
PAST SALE,April-29-2021,Single Family Residential,757 Sweetwater Cir,Old Hickory,TN,37138,320000,3,2.0,Plantation Walk,1967,6098,1995,,163,32,Sold,,,http://www.redfin.com/TN/Old-Hickory/757-Sweetwater-Cir-37138/home/72139166,REALTRACS,2223765,N,Y,36.2192197,-86.6017478
PAST SALE,February-6-2021,Single Family Residential,1024 Burchwood Ave,Nashville,TN,37216,337359,4,2.0,Burchwood Place,1851,8276,1940,,182,,Sold,,,http://www.redfin.com/TN/Nashville/1024-Burchwood-Ave-37216/home/87819560,REALTRACS,2220506,N,Y,36.201243,-86.7416177
PAST SALE,April-2-2021,Single Family Residential,1101 Montrose Ave,Nashville,TN,37204,851000,2,1.0,12 South,1899,7840,1922,,448,,Sold,,,http://www.redfin.com/TN/Nashville/1101-Montrose-Ave-37204/home/108086378,REALTRACS,2234380,N,Y,36.1233311,-86.7882703
PAST SALE,March-9-2021,Single Family Residential,3013 Boulder Park Dr,Nashville,TN,37214,295000,4,1.5,Hickory Bend,1820,8712,1973,,162,,Sold,,,http://www.redfin.com/TN/Nashville/3013-Boulder-Park-Dr-37214/home/60769795,REALTRACS,2223934,N,Y,36.150017,-86.6523121
PAST SALE,January-27-2021,Single Family Residential,516 Cedar Cv,Nashville,TN,37209,350900,3,2.0,Cedar Crest,1869,8276,1999,,188,17,Sold,,,http://www.redfin.com/TN/Nashville/516-Cedar-Cv-37209/home/108026719,REALTRACS,2210428,N,Y,36.1153847,-86.918879
PAST SALE,April-16-2021,Single Family Residential,6001 Mount Pisgah Rd,Nashville,TN,37211,452300,3,2.0,The Meadows at CV,1908,,2019,,237,175,Sold,,,http://www.redfin.com/TN/Nashville/6001-Mt-Pisgah-Rd-37211/home/167935118,REALTRACS,2204225,N,Y,36.023253,-86.733244
PAST SALE,,Other,1920 Randolph Pl,Nashville,TN,37215,490000,2,3.0,,1766,1320,1986,,277,,,,,http://www.redfin.com/TN/Nashville/1920-Randolph-Pl-37215/home/108095763,,,N,Y,36.095977,-86.811572
PAST SALE,April-19-2021,Single Family Residential,3349 Milbridge Dr,Antioch,TN,37013,302500,3,2.5,Peninsula Point,1930,6969,1998,,157,14,Sold,,,http://www.redfin.com/TN/Antioch/3349-Milbridge-Dr-37013/home/70327249,REALTRACS,2239420,N,Y,36.0846009,-86.5833444
PAST SALE,January-20-2021,Single Family Residential,5001 Stonemeade Dr,Nashville,TN,37221,390000,4,2.5,Stonemeade,1925,10018,1992,,203,80,Sold,,,http://www.redfin.com/TN/Nashville/5001-Stonemeade-Dr-37221/home/87440278,REALTRACS,2211064,N,Y,36.0417191,-86.9656486
PAST SALE,December-28-2020,Single Family Residential,6644 Autumnwood Dr,Nashville,TN,37221,377500,3,2.5,Poplar Creek Estates,1866,8712,1989,,202,19,Sold,,,http://www.redfin.com/TN/Nashville/6644-Autumnwood-Dr-37221/home/68775641,REALTRACS,2207526,N,Y,36.0488329,-86.9589409
PAST SALE,,Single Family Residential,1779 Eastwick Ln,Nashville,TN,37221,365000,4,2.5,,1934,8276,2018,,189,,,,,http://www.redfin.com/TN/Nashville/1779-Eastwick-Ln-37221/home/144497023,,,N,Y,36.0743659,-86.9886453
PAST SALE,,Single Family Residential,201 Roslyn Ct,Nashville,TN,37221,348000,3,2.0,,1884,5227,1994,,185,,,,,http://www.redfin.com/TN/Nashville/201-Roslyn-Ct-37221/home/107981963,,,N,Y,36.0733885,-86.9676595
PAST SALE,February-9-2021,Single Family Residential,209 Roslyn Ct,Nashville,TN,37221,350000,3,2.5,Somerset Farms,1884,5662,1994,,186,8,Sold,,,http://www.redfin.com/TN/Nashville/209-Roslyn-Ct-37221/home/60830306,REALTRACS,2217200,N,Y,36.0735346,-86.9680231
PAST SALE,March-3-2021,Single Family Residential,3028 Harpeth Springs Dr,Nashville,TN,37221,355000,3,2.5,Riverbridge Community,1824,6534,2003,,195,33,Sold,,,http://www.redfin.com/TN/Nashville/3028-Harpeth-Springs-Dr-37221/home/100387804,REALTRACS,2224922,N,Y,36.0719267,-86.9767403
PAST SALE,January-4-2021,Single Family Residential,7157 Somerset Farms Dr,Nashville,TN,37221,355000,3,2.5,Somerset Farms,1908,5227,1998,,186,8,Sold,,,http://www.redfin.com/TN/Nashville/7157-Somerset-Farms-Dr-37221/home/108012862,REALTRACS,2201965,N,Y,36.070607,-86.9683658
PAST SALE,April-19-2021,Single Family Residential,2000 Leeds Ln,Nashville,TN,37221,395000,3,2.5,Avondale,1914,8712,2014,,206,50,Sold,,,http://www.redfin.com/TN/Nashville/2000-Leeds-Ln-37221/home/60719668,REALTRACS,2231692,N,Y,36.075644,-86.990027
PAST SALE,April-22-2021,Single Family Residential,7100 Somerset Farms Dr,Nashville,TN,37221,378000,3,2.5,Somerset Farms,1852,5227,1994,,204,9,Sold,,,http://www.redfin.com/TN/Nashville/7100-Somerset-Farms-Dr-37221/home/60869169,REALTRACS,2233239,N,Y,36.0733074,-86.9675781
PAST SALE,April-8-2021,Single Family Residential,1808 Amesbury Ln,Nashville,TN,37221,396000,3,2.5,Avondale Park,1800,7405,2018,,220,50,Sold,,,http://www.redfin.com/TN/Nashville/1808-Amesbury-Ln-37221/home/144500122,REALTRACS,2233147,N,Y,36.0759961,-86.9873061
PAST SALE,May-4-2021,Single Family Residential,8056 Settlers Way,Nashville,TN,37221,367500,3,2.0,Boone Trace At Biltmore,1978,9583,1995,,186,30,Sold,,,http://www.redfin.com/TN/Nashville/8056-Settlers-Way-37221/home/60853851,REALTRACS,2244729,N,Y,36.0821402,-87.011877
PAST SALE,November-18-2020,Single Family Residential,928 Brenton Park Ct,Brentwood,TN,37027,431000,3,2.5,Brenton Park,1848,7405,1996,,233,59,Sold,,,http://www.redfin.com/TN/Brentwood/928-Brenton-Park-Ct-37027/home/68844173,REALTRACS,2198477,N,Y,36.0386938,-86.7662062
PAST SALE,December-16-2020,Single Family Residential,107 Chuzzlewit Down,Brentwood,TN,37027,432000,3,2.0,Copperfield,1935,10454,1989,,223,65,Sold,,,http://www.redfin.com/TN/Brentwood/107-Chuzzlewit-Down-37027/home/108057676,REALTRACS,2205112,N,Y,36.0361907,-86.7505401
PAST SALE,April-30-2021,Single Family Residential,177 Brenda Ct,Antioch,TN,37013,280000,4,2.0,Colewood Acres,1795,10018,1972,,156,,Sold,,,http://www.redfin.com/TN/Antioch/177-Brenda-Ct-37013/home/87816882,REALTRACS,2243880,N,Y,36.0607018,-86.6905946
PAST SALE,April-14-2021,Single Family Residential,2129 Camille Dr,Antioch,TN,37013,307000,3,2.0,Cane Ridge Farms,1863,10018,2003,,165,32,Sold,,,http://www.redfin.com/TN/Antioch/2129-Camille-Dr-37013/home/87801896,REALTRACS,2235186,N,Y,36.0189485,-86.6481398
PAST SALE,,Single Family Residential,2349 Haskell Dr,Antioch,TN,37013,182600,3,2.0,,1787,6970,2004,,102,,,,,http://www.redfin.com/TN/Antioch/2349-Haskell-Dr-37013/home/108138076,,,N,Y,36.0199998,-86.6523515
PAST SALE,April-23-2021,Single Family Residential,5004 Olivia Dr,Antioch,TN,37013,245000,3,1.5,Colewood Acres,1950,10454,1967,,126,,Sold,,,http://www.redfin.com/TN/Antioch/5004-Olivia-Dr-37013/home/108012364,REALTRACS,2234736,N,Y,36.0570077,-86.690516
PAST SALE,March-12-2021,Single Family Residential,5141 Seabisquit Dr,Antioch,TN,37013,320000,3,2.5,Keeneland Downs,1979,6969,2016,,162,13,Sold,,,http://www.redfin.com/TN/Antioch/5141-Seabisquit-Dr-37013/home/102801806,REALTRACS,2224214,N,Y,36.0611313,-86.6145513
PAST SALE,March-22-2021,Single Family Residential,2093 Notchleaf Rd,Antioch,TN,37013,302490,3,2.5,Clover Glen,1993,6098,2020,,152,65,Sold,,,http://www.redfin.com/TN/Cane-Ridge/2093-Notchleaf-Rd-37013/home/173084104,REALTRACS,2187163,N,Y,35.999924,-86.6418683
PAST SALE,April-1-2021,Single Family Residential,3605 Four Leaf Way,Antioch,TN,37013,347990,4,2.0,Clover Glen,1834,6098,2020,,190,65,Sold,,,http://www.redfin.com/TN/Nashville/3605-Four-Leaf-WAY-37013/home/173970024,REALTRACS,2214774,N,Y,35.99610879,-86.63973751
PAST SALE,November-12-2020,Single Family Residential,2501 Prairie Hill Dr,Antioch,TN,37013,368490,3,2.0,Clover Glen,1926,,2020,,191,65,Sold,,,http://www.redfin.com/TN/Cane-Ridge/2501-Prairie-Hill-Dr-37013/home/172125679,REALTRACS,2161029,N,Y,35.995935,-86.643089
PAST SALE,April-16-2021,Single Family Residential,2604 Red Sky Aly,Antioch,TN,37013,348680,3,2.5,Clover Glen,1946,6098,2020,,179,65,Sold,,,http://www.redfin.com/TN/Nashville/2604-Red-Sky-ALY-37013/home/172700196,REALTRACS,2178933,N,Y,35.99610879,-86.63973751
PAST SALE,April-23-2021,Single Family Residential,4121 Crimson Hop Dr,Antioch,TN,37013,339270,3,2.5,Clover Glen,1993,6098,2021,,170,65,Sold,,,http://www.redfin.com/TN/Nashville/4121-Crimson-Hop-DR-37013/home/173963653,REALTRACS,2215160,N,Y,36.000056,-86.640455
PAST SALE,April-30-2021,Single Family Residential,4113 Crimson Hop Dr,Antioch,TN,37013,324990,3,2.5,Clover Glen,1946,6098,2021,,167,65,Sold,,,http://www.redfin.com/TN/Nashville/4113-Crimson-Hop-DR-37013/home/173976623,REALTRACS,2215152,N,Y,35.99610879,-86.63973751
PAST SALE,April-6-2021,Single Family Residential,5100 Brookstone Ct,Antioch,TN,37013,310000,3,2.0,Hickory Woods Estates,1805,8712,2001,,172,25,Sold,,,http://www.redfin.com/TN/Antioch/5100-Brookstone-Ct-37013/home/68859118,REALTRACS,2234523,N,Y,36.0272925,-86.5855516
PAST SALE,April-23-2021,Single Family Residential,447 Red Sunset Ct,Brentwood,TN,37027,416500,3,2.5,The Heights at Autumn Oaks,1872,7840,2020,,222,32,Sold,,,http://www.redfin.com/TN/Brentwood/447-Red-Sunset-Ct-37013/home/172684891,REALTRACS,2177996,N,Y,36.0072436,-86.696779
PAST SALE,March-13-2021,Single Family Residential,7420 E Winchester Dr,Antioch,TN,37013,290000,3,3.0,Villages Of Long Hunter,1811,8276,2002,,160,17,Sold,,,http://www.redfin.com/TN/Antioch/7420-E-Winchester-Dr-37013/home/82334620,REALTRACS,2227061,N,Y,36.0711757,-86.5766828
PAST SALE,November-20-2020,Single Family Residential,1005 Windsor Brook Pl,Antioch,TN,37013,270000,3,2.0,Villages Of Long Hunter,1810,8712,2002,,149,20,Sold,,,http://www.redfin.com/TN/Antioch/1005-Windsor-Brook-Pl-37013/home/108111725,REALTRACS,2197406,N,Y,36.0681519,-86.5785158
PAST SALE,April-9-2021,Single Family Residential,412 Ashby Pl,Antioch,TN,37013,295000,3,2.5,Long Hunter Chase,1965,8276,2002,,150,11,Sold,,,http://www.redfin.com/TN/Antioch/412-Ashby-Pl-37013/home/108044311,REALTRACS,2235078,N,Y,36.0705516,-86.5815064
PAST SALE,February-26-2021,Single Family Residential,1208 Duns Ln,Nolensville,TN,37135,415000,3,2.0,Burkitt Village,1786,7405,2019,,232,45,Sold,,,http://www.redfin.com/TN/Nolensville/1208-Duns-Ln-37135/home/167956770,REALTRACS,2219099,N,Y,35.988558,-86.663383
PAST SALE,April-16-2021,Single Family Residential,8901 Ristau Ct,Antioch,TN,37013,309900,3,2.5,Old Hickory Hills,1985,10018,2008,,156,18,Sold,,,http://www.redfin.com/TN/Antioch/8901-Ristau-Ct-37013/home/107988228,REALTRACS,2239851,N,Y,36.0086343,-86.6482579
PAST SALE,,Single Family Residential,316 Scarlet Oak Ct,Brentwood,TN,37027,310000,3,2.0,,1947,10890,2001,,159,,,,,http://www.redfin.com/TN/Brentwood/316-Scarlet-Oak-Ct-37027/home/68792787,,,N,Y,36.004998,-86.694269
PAST SALE,March-25-2021,Single Family Residential,3225 Hidden Creek Dr,Antioch,TN,37013,345000,3,2.5,Sunset Hills,1960,8276,2009,,176,20,Sold,,,http://www.redfin.com/TN/Antioch/3225-Hidden-Creek-Dr-37013/home/108106720,REALTRACS,2229530,N,Y,36.0193024,-86.6700603
PAST SALE,April-22-2021,Single Family Residential,805 Bridge Creek Ln - Lot 158,Antioch,TN,37013,314900,4,2.5,Cambridge Forest,1885,8712,2021,,167,14,Sold,,,http://www.redfin.com/TN/Nashville/805-Bridge-Creek-Ln-Lot-158-37013/home/172747684,REALTRACS,2197722,N,Y,36.07065329,-86.65501465
PAST SALE,April-23-2021,Single Family Residential,4732 Billingsgate Rd,Antioch,TN,37013,240000,3,2.0,Piccadilly Square,1856,9583,1987,,129,,Sold,,,http://www.redfin.com/TN/Antioch/4732-Billingsgate-Rd-37013/home/108134014,REALTRACS,2229675,N,Y,36.0769626,-86.665629
PAST SALE,March-25-2021,Single Family Residential,7309 Maroney Dr,Antioch,TN,37013,290000,3,2.5,Marhaden Pointe,1890,6098,2017,,153,40,Sold,,,http://www.redfin.com/TN/Antioch/7309-Maroney-Dr-37013/home/113699818,REALTRACS,2222329,N,Y,36.0530521,-86.5919
PAST SALE,December-31-2020,Single Family Residential,1464 Priestshore Bay,Antioch,TN,37013,275000,4,2.5,Lakewalk,1858,6098,2006,,148,14,Sold,,,http://www.redfin.com/TN/Antioch/1464-Priestshore-Bay-37013/home/108107369,REALTRACS,2208167,N,Y,36.0539151,-86.5950595
PAST SALE,,Single Family Residential,1902 Long Ave,Nashville,TN,37206,325000,2,2.0,,1834,7405,1955,,177,,,,,http://www.redfin.com/TN/Nashville/1902-Long-Ave-37206/home/108086151,,,N,Y,36.1687347,-86.7372762
PAST SALE,November-21-2020,Single Family Residential,1604 Brockton Ln,Nashville,TN,37221,359000,3,2.5,Avondale,1801,7405,2015,,199,50,Sold,,,http://www.redfin.com/TN/Nashville/1604-Brockton-Ln-37221/home/79018346,REALTRACS,2195336,N,Y,36.0765674,-86.9877049
PAST SALE,November-20-2020,Single Family Residential,4820 Jason Dr,Antioch,TN,37013,222025,3,1.0,Barclay Square,1785,8712,1975,,124,,Sold,,,http://www.redfin.com/TN/Antioch/4820-Jason-Dr-37013/home/108009673,REALTRACS,2187873,N,Y,36.0729643,-86.6675421
PAST SALE,February-24-2021,Single Family Residential,2085 Notchleaf Rd,Antioch,TN,37013,345990,3,2.5,Clover Glen,1993,6098,2020,,174,65,Sold,,,http://www.redfin.com/TN/Cane-Ridge/2085-Notchleaf-Rd-37013/home/173566672,REALTRACS,2202543,N,Y,36.000056,-86.640455
PAST SALE,February-22-2021,Single Family Residential,6017 Cane Springs Rd,Antioch,TN,37013,325000,3,2.5,Grove At Cane Ridge,1902,7405,2012,,171,30,Sold,,,http://www.redfin.com/TN/Antioch/6017-Cane-Springs-Rd-37013/home/68831576,REALTRACS,2220350,N,Y,36.0222195,-86.6421168
PAST SALE,December-17-2020,Single Family Residential,4768 Apollo Dr,Antioch,TN,37013,260100,4,2.0,Barclay Square,1763,7840,1977,,148,,Sold,,,http://www.redfin.com/TN/Antioch/4768-Apollo-Dr-37013/home/60753332,REALTRACS,2203362,N,Y,36.0713879,-86.667306
PAST SALE,March-2-2021,Single Family Residential,621 Cadogan Ct,Antioch,TN,37013,268000,3,2.0,Chelsea Village,1819,8276,1993,,147,,Sold,,,http://www.redfin.com/TN/Antioch/621-Cadogan-Ct-37013/home/108029268,REALTRACS,2222930,N,Y,36.0753396,-86.6507122
PAST SALE,December-11-2020,Single Family Residential,1512 Overcreek Dr,Nashville,TN,37217,280000,3,2.5,Forest Cove,1916,6534,2001,,146,23,Sold,,,http://www.redfin.com/TN/Nashville/1512-Overcreek-Dr-37217/home/108062413,REALTRACS,2199772,N,Y,36.0728751,-86.6294537
PAST SALE,February-24-2021,Single Family Residential,944 Mulberry Hill Pl - Lot 187,Antioch,TN,37013,301400,4,2.5,Cambridge Forest,1885,8276,2020,,160,14,Sold,,,http://www.redfin.com/TN/Antioch/944-Mulberry-Hill-Pl-37013/home/172092270,REALTRACS,2160577,N,Y,36.070135,-86.65321
PAST SALE,November-17-2020,Single Family Residential,602 Castlegate Dr,Nashville,TN,37217,215389,3,2.5,Harbor Gate,1757,6534,1987,,123,,Sold,,,http://www.redfin.com/TN/Nashville/602-Castlegate-Dr-37217/home/108103009,REALTRACS,2168596,N,Y,36.0827294,-86.6120621
