SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,February-26-2021,Condo/Co-op,205 31st Ave N #308,Nashville,TN,37203,599000,2,2.0,Midtown Lofts,1891,2178,2006,,317,587,Sold,,,http://www.redfin.com/TN/Nashville/205-31st-Ave-N-37203/unit-308/home/60646223,REALTRACS,2217624,N,Y,36.1448856,-86.8167778
PAST SALE,March-2-2021,Townhouse,334 Elmington Ave,Nashville,TN,37205,390000,3,2.5,Elmington,1912,871,1972,,204,425,Sold,,,http://www.redfin.com/TN/Nashville/334-Elmington-Ave-37205/unit-F-13/home/108126799,REALTRACS,2221225,N,Y,36.1323269,-86.821369
PAST SALE,February-18-2021,Townhouse,3189 Parthenon Ave #6,Nashville,TN,37203,499900,3,3.5,Rise At West End Park,1790,871,2007,,279,250,Sold,,,http://www.redfin.com/TN/Nashville/3189-Parthenon-Ave-37203/unit-6/home/60651059,REALTRACS,2220449,N,Y,36.1453782,-86.820975
PAST SALE,April-29-2021,Single Family Residential,4500 Post Rd #39,Nashville,TN,37205,351000,3,2.0,The Hillwood,1974,2178,1974,,178,365,Sold,,,http://www.redfin.com/TN/Nashville/4500-Post-Rd-37205/unit-39/home/87801271,REALTRACS,2235457,N,Y,36.126523,-86.853618
PAST SALE,April-29-2021,Condo/Co-op,4487 Post Pl #129,Nashville,TN,37205,292500,3,2.0,Lions Head,1768,1742,1975,,165,475,Sold,,,http://www.redfin.com/TN/Nashville/4487-Post-Pl-37205/unit-129/home/108062268,REALTRACS,2239609,N,Y,36.131307,-86.850456
PAST SALE,February-26-2021,Townhouse,311 Plantation Ct,Nashville,TN,37221,275000,3,2.5,River Plantation,1776,871,1972,,155,248,Sold,,,http://www.redfin.com/TN/Nashville/311-Plantation-Ct-37221/home/108049420,REALTRACS,2208941,N,Y,36.0732959,-86.9486203
PAST SALE,January-12-2021,Townhouse,8207 Sawyer Brown Rd Unit J4,Nashville,TN,37221,286400,3,2.5,River Plantation,1776,871,1976,,161,260,Sold,,,http://www.redfin.com/TN/Nashville/8207-Sawyer-Brown-Rd-37221/unit-J4/home/60656117,REALTRACS,2211401,N,Y,36.0740703,-86.9469479
PAST SALE,February-1-2021,Single Family Residential,905 Woodmont Blvd,Nashville,TN,37204,529000,3,2.0,Woodmont Hills,1888,1306,1952,,280,,Sold,,,http://www.redfin.com/TN/Nashville/905-Woodmont-Blvd-37204/home/108060776,REALTRACS,2199542,N,Y,36.109635,-86.7806585
PAST SALE,February-9-2021,Townhouse,641 Old Hickory Blvd #405,Brentwood,TN,37027,360000,3,2.5,Townhomes Of Fredericksbur,1762,1306,1999,,204,252,Sold,,,http://www.redfin.com/TN/Brentwood/641-Old-Hickory-Blvd-37027/unit-405/home/108097592,REALTRACS,2219702,N,Y,36.039128,-86.761326
PAST SALE,,Single Family Residential,3113 Penn Meade Way,Nashville,TN,37214,265000,3,3.0,,1776,3049,2006,,149,,,,,http://www.redfin.com/TN/Nashville/3113-Penn-Meade-Way-37214/home/108017010,,,N,Y,36.2422105,-86.7043336
PAST SALE,May-6-2021,Single Family Residential,3148 Penn Meade Way,Nashville,TN,37214,316500,3,2.5,River Glen,1771,3049,2006,,179,18,Sold,,,http://www.redfin.com/TN/Nashville/3148-Penn-Meade-Way-37214/home/102801960,REALTRACS,2243323,N,Y,36.2426419,-86.7042123
PAST SALE,December-29-2020,Condo/Co-op,2075 Oakwood Ave Unit 17,Nashville,TN,37207,359900,3,3.0,Oakwood Townhomes,1860,1742,2020,,193,150,Sold,,,http://www.redfin.com/TN/Nashville/2075-Oakwood-Ave-37207/unit-17/home/171166625,REALTRACS,2185842,N,Y,36.209007,-86.7524322
PAST SALE,April-16-2021,Condo/Co-op,2091 Oakwood Ave Unit 10,Nashville,TN,37207,368800,3,3.0,Oakwood Townhomes,1860,1742,2020,,198,150,Sold,,,http://www.redfin.com/TN/Nashville/2091-Oakwood-Ave-37207/home/173370621,REALTRACS,2218033,N,Y,36.209401,-86.752703
PAST SALE,May-3-2021,Condo/Co-op,2105 Oakwood Ave Unit 7,Nashville,TN,37207,355500,2,2.5,Oakwood Townhomes,1800,1306,2020,,198,150,Sold,,,http://www.redfin.com/TN/Nashville/2105-Oakwood-Ave-37207/home/174052286,REALTRACS,2216539,N,Y,36.209543,-86.752869
PAST SALE,May-5-2021,Condo/Co-op,2107 Oakwood Ave Unit 6,Nashville,TN,37207,370900,3,3.0,Oakwood Townhomes,1860,1742,2020,,199,150,Sold,,,http://www.redfin.com/TN/Nashville/2107-Oakwood-Ave-37207/home/174052256,REALTRACS,2216533,N,Y,36.209583,-86.752915
PAST SALE,April-16-2021,Single Family Residential,118 Marie St,Nashville,TN,37207,489900,3,3.5,Cleveland Parke,1945,871,2021,,252,125,Sold,,,http://www.redfin.com/TN/Nashville/118-Marie-St-37207/home/148398470,REALTRACS,2229852,N,Y,36.1969103,-86.7697296
PAST SALE,April-23-2021,Single Family Residential,116 Marie St,Nashville,TN,37207,489000,3,3.5,Cleveland Parke,1871,871,2021,,261,125,Sold,,,http://www.redfin.com/TN/Nashville/116-Marie-St-37207/home/148398471,REALTRACS,2238387,N,Y,36.1969223,-86.7698301
PAST SALE,April-2-2021,Single Family Residential,122 Marie St,Nashville,TN,37207,495000,3,3.5,Cleveland Parke,1945,871,2021,,254,125,Sold,,,http://www.redfin.com/TN/Nashville/122-Marie-St-37207/unit-11/home/148398468,REALTRACS,2230018,N,Y,36.1968884,-86.7695238
PAST SALE,April-24-2021,Single Family Residential,120 Marie St,Nashville,TN,37207,482500,3,3.5,Cleveland Parke,1871,871,2021,,258,125,Sold,,,http://www.redfin.com/TN/Nashville/120-Marie-St-37207/home/148398469,REALTRACS,2223058,N,Y,36.1968995,-86.7696263
PAST SALE,March-10-2021,Townhouse,5152 Southfork Blvd,Old Hickory,TN,37138,260000,3,2.5,Hermitage Spring Estates,1756,1742,2007,,148,160,Sold,,,http://www.redfin.com/TN/Old-Hickory/5152-Southfork-Blvd-37138/home/108107529,REALTRACS,2217700,N,Y,36.219328,-86.632681
PAST SALE,April-22-2021,Single Family Residential,520 Griffin Cir,Hermitage,TN,37076,271500,3,2.5,Townhomes Of Truxton Villa,1772,1306,2007,,153,167,Sold,,,http://www.redfin.com/TN/Hermitage/520-Griffin-Cir-37076/home/60642573,REALTRACS,2234574,N,Y,36.2191836,-86.596047
PAST SALE,February-10-2021,Condo/Co-op,944 Riverside Dr,Nashville,TN,37206,445000,3,3.5,East Nashville,2000,871,2016,,223,100,Sold,,,http://www.redfin.com/TN/Nashville/944-Riverside-Dr-37206/home/112484121,REALTRACS,2207189,N,Y,36.1859807,-86.7259123
PAST SALE,February-5-2021,Single Family Residential,1015A Elvira Ave,Nashville,TN,37216,425000,3,2.5,East Nashville,1955,1306,2017,,217,,Sold,,,http://www.redfin.com/TN/Nashville/1015A-Elvira-Ave-37216/home/173410926,REALTRACS,2214439,N,Y,36.2064711,-86.7385468
PAST SALE,March-18-2021,Single Family Residential,1145B Cahal Ave,Nashville,TN,37206,460000,3,3.0,The Element At 1145 Cahal,1878,871,2015,,245,,Sold,,,http://www.redfin.com/TN/Nashville/1145B-Cahal-Ave-37206/home/172119843,REALTRACS,2236983,N,Y,36.196589,-86.7381345
PAST SALE,March-19-2021,Single Family Residential,2321 Pennington Ave,Nashville,TN,37216,460000,3,2.5,Homes At 2321 & 2323 Penni,1912,871,2020,,241,,Sold,,,http://www.redfin.com/TN/Nashville/2321-Pennington-Ave-37216/home/107982941,REALTRACS,2227663,N,Y,36.200788,-86.729777
PAST SALE,December-29-2020,Single Family Residential,709 Ward St Unit A,Nashville,TN,37207,455000,3,3.0,709 Ward Street Townhomes,1864,871,2017,,244,,Sold,,,http://www.redfin.com/TN/Nashville/709-Ward-St-37207/unit-A/home/144497388,REALTRACS,2200229,N,Y,36.199042,-86.7573306
PAST SALE,January-8-2021,Condo/Co-op,2081 Oakwood Ave Unit 14,Nashville,TN,37207,374900,3,3.0,Oakwood Townhomes,1860,1742,2020,,202,150,Sold,,,http://www.redfin.com/TN/Nashville/2081-Oakwood-Ave-37207/home/171166607,REALTRACS,2185843,N,Y,36.2091378,-86.7525567
PAST SALE,March-10-2021,Single Family Residential,7396 Old Harding Pike,Nashville,TN,37221,375000,3,2.5,Bellevue Station,1880,1306,2017,,199,100,Sold,,,http://www.redfin.com/TN/Nashville/7396-Old-Harding-Pike-37221/home/144500200,REALTRACS,2223868,N,Y,36.0652081,-86.9391773
PAST SALE,March-12-2021,Single Family Residential,7394 Old Harding Pike,Nashville,TN,37221,376000,3,2.5,Bellevue Station,1818,871,2016,,207,100,Sold,,,http://www.redfin.com/TN/Nashville/7394-Old-Harding-Pike-37221/home/103929260,REALTRACS,2226496,N,Y,36.0652198,-86.9390597
PAST SALE,January-19-2021,Condo/Co-op,818 Melpark Ct,Nashville,TN,37204,519900,3,3.0,Melpark Townhomes,1805,871,2016,,288,219,Sold,,,http://www.redfin.com/TN/Nashville/818-Melpark-Ct-37204/home/107604229,REALTRACS,2209326,N,Y,36.1285212,-86.775884
PAST SALE,January-22-2021,Condo/Co-op,2207A 10th Ave S,Nashville,TN,37204,576200,3,3.5,2207 Townhomes,1860,871,2004,,310,,Sold,,,http://www.redfin.com/TN/Nashville/2207A-10th-Ave-S-37204/home/147983588,REALTRACS,2211362,N,Y,36.1284041,-86.7863727
PAST SALE,,Single Family Residential,2724 Rosedale Pl,Nashville,TN,37211,415000,3,2.5,,1970,3920,2000,,211,,,,,http://www.redfin.com/TN/Nashville/2724-Rosedale-Pl-37211/home/68826319,,,N,Y,36.1229589,-86.7628992
PAST SALE,December-17-2020,Townhouse,3054 Whitland Crossing Dr,Nashville,TN,37214,305000,3,2.5,Donelsons Place,1941,1742,2011,,157,125,Sold,,,http://www.redfin.com/TN/Nashville/3054-Whitland-Crossing-Dr-37214/home/108108071,REALTRACS,2206043,N,Y,36.153692,-86.667938
PAST SALE,November-23-2020,Single Family Residential,101 Bear Trak,Nashville,TN,37221,386000,3,2.5,Coronada,1875,1306,1975,,206,330,Sold,,,http://www.redfin.com/TN/Nashville/101-Bear-Track-Dr-37221/home/108128218,REALTRACS,2194762,N,Y,36.0735686,-86.9155542
PAST SALE,February-5-2021,Townhouse,320 Old Hickory Blvd #905,Nashville,TN,37221,310000,3,2.5,Eagle Ridge At The Reserve,1979,871,2002,,157,267,Sold,,,http://www.redfin.com/TN/Nashville/320-Old-Hickory-Blvd-37221/unit-905/home/108138012,REALTRACS,2217260,N,Y,36.0885646,-86.9191408
PAST SALE,March-12-2021,Townhouse,1029 Woodbury Falls Dr,Nashville,TN,37221,310000,2,3.0,Woodbury,1984,871,2007,,156,150,Sold,,,http://www.redfin.com/TN/Nashville/1029-Woodbury-Falls-Dr-37221/home/108024222,REALTRACS,2224160,N,Y,36.0873354,-86.9214052
PAST SALE,March-17-2021,Townhouse,320 Old Hickory Blvd #406,Nashville,TN,37221,325000,3,2.5,Eagle Ridge At The Reserve,1952,871,2002,,166,268,Sold,,,http://www.redfin.com/TN/Nashville/320-Old-Hickory-Blvd-37221/unit-406/home/107988444,REALTRACS,2231589,N,Y,36.0885646,-86.9191408
PAST SALE,December-15-2020,Townhouse,7277 Charlotte Pike #316,Nashville,TN,37209,283000,2,2.5,West Park,1774,871,2006,,160,165,Sold,,,http://www.redfin.com/TN/Nashville/7277-Charlotte-Pike-37209/unit-316/home/108017696,REALTRACS,2205031,N,Y,36.1204356,-86.9168632
PAST SALE,January-22-2021,Townhouse,320 Old Hickory Blvd #1004,Nashville,TN,37221,315000,2,2.5,Eagle Ridge At The Reserve,1979,871,2002,,159,267,Sold,,,http://www.redfin.com/TN/Nashville/320-Old-Hickory-Blvd-37221/unit-1004/home/69716573,REALTRACS,2215839,N,Y,36.0885646,-86.9191408
PAST SALE,March-19-2021,Townhouse,7277 Charlotte Pike #227,Nashville,TN,37209,275000,2,2.5,West Park,1760,435,2005,,156,165,Sold,,,http://www.redfin.com/TN/Nashville/7277-Charlotte-Pike-37209/unit-227/home/96983784,REALTRACS,2225643,N,Y,36.1204356,-86.9168632
PAST SALE,April-16-2021,Townhouse,320 Old Hickory Blvd #2305,Nashville,TN,37221,337900,2,2.5,Eagle Ridge At The Reserve,1979,871,2003,,171,267,Sold,,,http://www.redfin.com/TN/Nashville/320-Old-Hickory-Blvd-37221/unit-2305/home/108044969,REALTRACS,2234676,N,Y,36.0885646,-86.9191408
PAST SALE,April-20-2021,Townhouse,8200 Lenox Creekside Dr,Antioch,TN,37013,320000,3,2.5,Lenox Creekside,1873,1306,2011,,171,130,Sold,,,http://www.redfin.com/TN/Antioch/8200-Lenox-Creekside-Dr-37013/home/65622444,REALTRACS,2240952,N,Y,36.010751,-86.6990011
PAST SALE,,Single Family Residential,5522 Prada Dr,Brentwood,TN,37027,342700,3,3.5,,1904,871,2013,,180,,,,,http://www.redfin.com/TN/Brentwood/5522-Prada-Dr-37027/home/60650166,,,N,Y,36.002167,-86.6934982
PAST SALE,December-1-2020,Condo/Co-op,1307A Little Hamilton Ave,Nashville,TN,37203,527500,3,2.5,Wedgewood Houston / WEHO,1920,1742,2016,,275,,Sold,,,http://www.redfin.com/TN/Nashville/1307A-Little-Hamilton-Ave-37203/home/167166352,REALTRACS,2181142,N,Y,36.1406216,-86.7653216
PAST SALE,December-29-2020,Townhouse,4116 Ridgefield Dr,Nashville,TN,37205,575000,2,2.5,Belle Meade Court,1884,1306,2008,,305,619,Sold,,,http://www.redfin.com/TN/Nashville/4116-Ridgefield-Dr-37205/home/108104544,REALTRACS,2167340,N,Y,36.124912,-86.844558
PAST SALE,April-29-2021,Multi-Family (2-4 Unit),103 Cherokee Rd,Nashville,TN,37205,660000,4,2.0,Cherokee Park,2000,871,1950,,330,,Sold,,,http://www.redfin.com/TN/Nashville/103-Cherokee-Rd-37205/unit-A/home/108050404,REALTRACS,2209094,N,Y,36.1309701,-86.8385439
PAST SALE,December-22-2020,Townhouse,7252 Highway 70 S #1106,Nashville,TN,37221,305000,2,3.0,Bellevue Commons,1902,871,2001,,160,81,Sold,,,http://www.redfin.com/TN/Nashville/7252-Hwy-70-S-37221/unit-1106/home/108105341,REALTRACS,2187042,N,Y,36.074993,-86.9311199
PAST SALE,January-11-2021,Townhouse,7252 Highway 70 S #1501,Nashville,TN,37221,295500,2,3.0,Bellevue Commons,1902,871,2000,,155,81,Sold,,,http://www.redfin.com/TN/Nashville/7252-Hwy-70-S-37221/unit-1501/home/108136584,REALTRACS,2191118,N,Y,36.074993,-86.9311199
PAST SALE,January-22-2021,Townhouse,7252 Highway 70 S #102,Nashville,TN,37221,280000,2,3.0,Bellevue Commons,1902,871,2000,,147,81,Sold,,,http://www.redfin.com/TN/Nashville/7252-Hwy-70-S-37221/unit-102/home/108057504,REALTRACS,2186062,N,Y,36.074993,-86.9311199
PAST SALE,March-9-2021,Condo/Co-op,1356 General George Patton Rd,Nashville,TN,37221,279500,3,3.0,River Plantation,1776,871,1984,,157,250,Sold,,,http://www.redfin.com/TN/Nashville/1356-General-George-Patton-Rd-37221/home/108091754,REALTRACS,2219623,N,Y,36.070523,-86.952541
PAST SALE,April-16-2021,Townhouse,9143 Sawyer Brown Rd,Nashville,TN,37221,330000,3,2.0,River Plantation,1927,871,1992,,171,225,Sold,,,http://www.redfin.com/TN/Nashville/9143-Sawyer-Brown-Rd-37221/home/108007650,REALTRACS,2242923,N,Y,36.0652479,-86.946753
PAST SALE,March-19-2021,Single Family Residential,5928 Stone Brook Dr #5928,Brentwood,TN,37027,286000,2,2.0,Brentwood Villa,1792,871,1986,,160,298,Sold,,,http://www.redfin.com/TN/Brentwood/5928-Stone-Brook-Dr-37027/unit-5928/home/60654482,REALTRACS,2223325,N,Y,36.0349645,-86.7809933
PAST SALE,March-9-2021,Condo/Co-op,4402 Harding Pl #3,Nashville,TN,37205,539900,2,2.0,Belle Meade,1766,1742,1996,,306,600,Sold,,,http://www.redfin.com/TN/Nashville/4402-Harding-Pl-37205/unit-3/home/108018133,REALTRACS,2179110,N,Y,36.0936777,-86.8513254
PAST SALE,January-22-2021,Single Family Residential,800 Barrington Place Dr,Brentwood,TN,37027,369000,2,2.5,Barrington Place,1966,1742,2006,,188,250,Sold,,,http://www.redfin.com/TN/Brentwood/800-Barrington-Pl-Dr-37027/home/108015954,REALTRACS,2135349,N,Y,36.038395,-86.754154
PAST SALE,January-4-2021,Townhouse,1311 Concord Mill Ln,Nashville,TN,37211,282000,3,3.5,Lenox Village,1924,2178,2006,,147,150,Sold,,,http://www.redfin.com/TN/Nashville/1311-Concord-Mill-Ln-37211/home/101385938,REALTRACS,2170601,N,Y,36.0189486,-86.7038567
PAST SALE,March-13-2021,Single Family Residential,421 Corner Aly,Nolensville,TN,37135,355720,3,2.5,Carothers Farms,1754,,2020,,203,91,Sold,,,http://www.redfin.com/TN/Nashville/Corner-Aly-37135/home/173162863,REALTRACS,2188999,N,Y,35.98332362,-86.62252241
PAST SALE,March-9-2021,Townhouse,5170 Hickory Hollow Pkwy #254,Antioch,TN,37013,198000,2,2.5,Mill Park,1998,435,2001,,99,121,Sold,,,http://www.redfin.com/TN/Antioch/5170-Hickory-Hollow-Pkwy-37013/unit-254/home/108015565,REALTRACS,2224868,N,Y,36.052213,-86.662464
PAST SALE,March-8-2021,Townhouse,5170 Hickory Hollow Pkwy #267,Antioch,TN,37013,214500,2,2.5,Mill Park,1752,435,2001,,122,121,Sold,,,http://www.redfin.com/TN/Antioch/5170-Hickory-Hollow-Pkwy-37013/unit-267/home/108138035,REALTRACS,2212964,N,Y,36.051886,-86.662298
PAST SALE,February-4-2021,Townhouse,2638 Nashboro Blvd,Nashville,TN,37217,228000,2,2.5,Nashboro Village Tr 21,1761,1306,2006,,129,99,Sold,,,http://www.redfin.com/TN/Nashville/2638-Nashboro-Blvd-37217/home/60660645,REALTRACS,2217882,N,Y,36.0929463,-86.6344689
PAST SALE,April-13-2021,Single Family Residential,4006 Liberton Way,Nolensville,TN,37135,430000,3,2.0,Burkitt Village,1755,4356,2018,,245,45,Sold,,,http://www.redfin.com/TN/Nolensville/4006-Liberton-Way-37135/home/148401976,REALTRACS,2233286,N,Y,35.987043,-86.661576
PAST SALE,March-29-2021,Townhouse,1321 Concord Mill Ln,Nashville,TN,37211,311000,3,3.5,Lenox Village,1890,2178,2006,,165,145,Sold,,,http://www.redfin.com/TN/Nashville/1321-Concord-Mill-Ln-37211/home/108060090,REALTRACS,2232153,N,Y,36.0192013,-86.7039307
PAST SALE,April-13-2021,Single Family Residential,7109 Sunnywood Dr,Nashville,TN,37211,399000,3,2.5,Lenox Village,1952,4356,2004,,204,80,Sold,,,http://www.redfin.com/TN/Nashville/7109-Sunnywood-Dr-37211/home/108101884,REALTRACS,2230768,N,Y,36.0232817,-86.7082111
PAST SALE,December-30-2020,Townhouse,606 Thetford Aly,Brentwood,TN,37027,331120,2,3.5,Southpoint,1901,1306,2020,,174,150,Sold,,,http://www.redfin.com/TN/Brentwood/Unknown-37027/unit-86/home/172636077,REALTRACS,2194973,N,Y,35.99612208,-86.68395185
PAST SALE,December-22-2020,Single Family Residential,1317 Litton Ave,Nashville,TN,37216,458000,3,3.0,1315 Litton Avenue Townhom,1861,1306,2017,,246,,Sold,,,http://www.redfin.com/TN/Nashville/1317-Litton-Ave-37216/home/148400262,REALTRACS,2197748,N,Y,36.2019728,-86.7335575
PAST SALE,January-22-2021,Single Family Residential,2146 Burns St,Nashville,TN,37216,499000,3,2.5,East Nashville,1907,3920,2020,,262,,Sold,,,http://www.redfin.com/TN/Nashville/2146-Burns-St-37216/home/173773451,REALTRACS,2209120,N,Y,36.1985941,-86.7294636
PAST SALE,December-4-2020,Single Family Residential,915B Elvira Ave,Nashville,TN,37216,445000,3,3.0,915 Elvira Avenue Townhome,1861,871,2018,,239,,Sold,,,http://www.redfin.com/TN/Nashville/915B-Elvira-Ave-37216/home/172293406,REALTRACS,2186111,N,Y,36.2071944,-86.7419155
PAST SALE,November-18-2020,Single Family Residential,2521 Pennington Bend Rd #124,Nashville,TN,37214,290000,3,3.0,Pennington Villas,1875,1742,2006,,155,175,Sold,,,http://www.redfin.com/TN/Nashville/2521-Pennington-Bend-Rd-37214/unit-124/home/108059139,REALTRACS,2186010,N,Y,36.2368497,-86.7009765
PAST SALE,January-4-2021,Townhouse,735 Tulip Grove Rd #121,Hermitage,TN,37076,246000,2,2.5,Tulip Cove,1753,1306,2006,,140,157,Sold,,,http://www.redfin.com/TN/Hermitage/735-Tulip-Grove-Rd-37076/unit-121/home/79088101,REALTRACS,2208884,N,Y,36.2018172,-86.5884287
PAST SALE,December-31-2020,Condo/Co-op,1129 Harmony Way,Nashville,TN,37207,469900,3,3.5,Lyric at Cleveland Park,1913,871,2020,,246,150,Sold,,,http://www.redfin.com/TN/Nashville/Unknown-37207/unit-36/home/174105422,REALTRACS,2217143,N,Y,36.201108,-86.754183
PAST SALE,January-26-2021,Condo/Co-op,2077 Oakwood Ave Unit 16,Nashville,TN,37207,353400,2,2.5,Oakwood Townhomes,1800,1306,2020,,196,150,Sold,,,http://www.redfin.com/TN/Nashville/2077-Oakwood-Ave-37207/unit-16/home/171166624,REALTRACS,2202501,N,Y,36.209057,-86.7524817
PAST SALE,March-2-2021,Single Family Residential,1316 Cardinal Ave,Nashville,TN,37216,473000,3,2.5,Homes At 1316 Cardinal Ave,1777,1306,2017,,266,,Sold,,,http://www.redfin.com/TN/Nashville/1316-Cardinal-Ave-37216/home/112483818,REALTRACS,2221310,N,Y,36.2187953,-86.7151917
PAST SALE,March-11-2021,Single Family Residential,1830B 9th Ave N,Nashville,TN,37208,400000,3,2.5,1830 9th Avenue North Home,1936,871,2018,,207,,Sold,,,http://www.redfin.com/TN/Nashville/1830-9th-Ave-N-37208/unit-B/home/144498179,REALTRACS,2218027,N,Y,36.1824514,-86.8022024
PAST SALE,March-29-2021,Single Family Residential,1610 16th Ave N,Nashville,TN,37208,469900,3,2.5,North Nashville,1920,4356,2021,,245,,Sold,,,http://www.redfin.com/TN/Nashville/1610-16th-Ave-N-37208/home/108032691,REALTRACS,2219553,N,Y,36.176072,-86.805775
PAST SALE,December-31-2020,Condo/Co-op,1127 Harmony Way,Nashville,TN,37207,469900,3,3.5,Lyric at Cleveland Park,1913,871,2020,,246,150,Sold,,,http://www.redfin.com/TN/Nashville/Unknown-37207/unit-37/home/174105411,REALTRACS,2217139,N,Y,36.201118,-86.754252
PAST SALE,November-18-2020,Single Family Residential,2141 Burns St Unit A,Nashville,TN,37216,476000,3,3.0,East Nashville,1860,1306,2020,,256,,Sold,,,http://www.redfin.com/TN/Nashville/2141-Burns-St-37216/unit-A/home/170539626,REALTRACS,2195899,N,Y,36.1982293,-86.7289259
PAST SALE,December-2-2020,Condo/Co-op,1145 Cahal Ave,Nashville,TN,37206,455000,3,3.0,The Element At 1145 Cahal,1953,871,2015,,233,,Sold,,,http://www.redfin.com/TN/Nashville/1145-Cahal-Ave-37206/home/107996928,REALTRACS,2203057,N,Y,36.196573,-86.738204
PAST SALE,November-30-2020,Townhouse,7819 Heaton Way,Nashville,TN,37211,274000,2,3.5,Lenox Village,1989,2178,2004,,138,133,Sold,,,http://www.redfin.com/TN/Nashville/7819-Heaton-Way-37211/home/108139290,REALTRACS,2195783,N,Y,36.0235122,-86.7088794
PAST SALE,December-7-2020,Townhouse,5518 Prada Dr,Brentwood,TN,37027,305000,4,3.5,High Point,1920,871,2013,,159,153,Sold,,,http://www.redfin.com/TN/Brentwood/5518-Prada-Dr-37027/home/60650172,REALTRACS,2189724,N,Y,36.0020913,-86.6935965
