SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-17-2021,Single Family Residential,2610B Tiffany Dr,Nashville,TN,37206,585000,3,3.5,Cottages At Tiffany,2451,1306,2016,,239,,Sold,,,http://www.redfin.com/TN/Nashville/2610B-Tiffany-Dr-37206/home/172290901,REALTRACS,2220610,N,Y,36.1833603,-86.7095558
PAST SALE,November-18-2020,Condo/Co-op,615 Belle Meade Blvd #113,Nashville,TN,37205,767500,3,2.5,Glencourt,2376,1306,1984,,323,438,Sold,,,http://www.redfin.com/TN/Nashville/615-Belle-Meade-Blvd-37205/unit-113/home/108003269,REALTRACS,2174238,N,Y,36.0998612,-86.8574403
PAST SALE,,Condo/Co-op,1413 14th Ave S,Nashville,TN,37212,612000,3,2.5,,2280,,2015,,268,,,,,http://www.redfin.com/TN/Nashville/1413-14th-Ave-S-37212/home/98896295,,,N,Y,36.1395295,-86.790398
PAST SALE,December-7-2020,Single Family Residential,1411 14th Ave S,Nashville,TN,37212,590000,3,2.5,1411 14th Avenue South Cot,2286,871,2015,,258,,Sold,,,http://www.redfin.com/TN/Nashville/1411-14th-Ave-S-37212/home/112481675,REALTRACS,2206867,N,Y,36.1395448,-86.7905075
PAST SALE,February-22-2021,Townhouse,1006 Alice St,Nashville,TN,37218,549900,3,3.5,Homes At 1006 Alice Street,2426,1306,2019,,227,,Sold,,,http://www.redfin.com/TN/Nashville/1006-Alice-St-37218/unit-B/home/148400063,REALTRACS,2215150,N,Y,36.2031972,-86.8101479
PAST SALE,April-12-2021,Single Family Residential,803 Hadley Ave,Old Hickory,TN,37138,315000,3,2.5,Village Of Old Hickory,2432,6534,1927,,130,,Sold,,,http://www.redfin.com/TN/Old-Hickory/803-Hadley-Ave-37138/home/108072633,REALTRACS,2235242,N,Y,36.2626714,-86.64751
PAST SALE,February-8-2021,Single Family Residential,4403 Indiana Ave,Nashville,TN,37209,649500,4,3.0,West Nashville,2475,4791,2020,,262,,Sold,,,http://www.redfin.com/TN/Nashville/4403-Indiana-Ave-37209/unit-A/home/107978176,REALTRACS,2217904,N,Y,36.1565465,-86.8402109
PAST SALE,November-20-2020,Single Family Residential,4916 Michigan Ave,Nashville,TN,37209,605000,4,3.0,West Nashville,2376,3920,2020,,255,,Sold,,,http://www.redfin.com/TN/Nashville/4920-Michigan-Ave-37209/home/172264824,REALTRACS,2163223,N,Y,36.159068,-86.84784
PAST SALE,,Single Family Residential,4916 Indiana Ave,Nashville,TN,37209,615090,4,3.5,,2256,6534,2016,,273,,,,,http://www.redfin.com/TN/Nashville/4916-Indiana-Ave-37209/home/104508938,,,N,Y,36.1568839,-86.8474115
PAST SALE,January-29-2021,Single Family Residential,4405 Indiana Ave,Nashville,TN,37209,651000,4,3.0,West Nashville,2475,4791,2020,,263,,Sold,,,http://www.redfin.com/TN/Nashville/4405-Indiana-Ave-37209/home/174119054,REALTRACS,2217905,N,Y,36.1565283,-86.8403193
PAST SALE,November-12-2020,Single Family Residential,649 Granwood Blvd,Old Hickory,TN,37138,291900,3,2.5,Hampton Park,2440,6534,1992,,120,8,Sold,,,http://www.redfin.com/TN/Old-Hickory/649-Granwood-Blvd-37138/home/68830740,REALTRACS,2192168,N,Y,36.2158444,-86.6321453
PAST SALE,January-7-2021,Single Family Residential,1608 Pakenhams Retreat,Hermitage,TN,37076,348000,3,2.5,Heritage Meadows,2290,6969,2000,,152,20,Sold,,,http://www.redfin.com/TN/Hermitage/1608-Pakenhams-Retreat-37076/home/60758311,REALTRACS,2206905,N,Y,36.1978657,-86.6059241
PAST SALE,April-8-2021,Single Family Residential,832 Twin Falls Dr,Joelton,TN,37080,373590,3,2.5,The Falls,2380,,2021,,157,50,Sold,,,http://www.redfin.com/TN/Joelton/832-Twin-Falls-Dr-37080/home/174891991,REALTRACS,2244622,N,Y,36.3282757,-86.872884
PAST SALE,March-14-2021,Single Family Residential,921 Fancher Ln,Joelton,TN,37080,357450,3,2.5,The Falls,2380,,2021,,150,50,Sold,,,http://www.redfin.com/TN/Joelton/921-Fancher-Ln-37080/home/174891988,REALTRACS,2244618,N,Y,36.3289152,-86.8725903
PAST SALE,January-21-2021,Single Family Residential,2622C Pennington Ave,Nashville,TN,37216,433500,4,3.5,2622 Pennington Cottages,2448,871,2016,,177,,Sold,,,http://www.redfin.com/TN/Nashville/2622C-Pennington-Ave-37216/home/167130430,REALTRACS,2190410,N,Y,36.1967993,-86.7309843
PAST SALE,February-12-2021,Single Family Residential,410B Scott Ave,Nashville,TN,37206,539000,3,2.5,East Nashville (Homes 410),2300,1306,2016,,234,,Sold,,,http://www.redfin.com/TN/Nashville/410B-Scott-Ave-37206/home/172121090,REALTRACS,2216145,N,Y,36.1903481,-86.7331296
PAST SALE,April-5-2021,Single Family Residential,918A Delmas Ave,Nashville,TN,37216,510000,4,3.0,Homes At 918 Delmas Avenue,2308,1306,2015,,221,,Sold,,,http://www.redfin.com/TN/Nashville/918A-Delmas-Ave-37216/home/167132404,REALTRACS,2231414,N,Y,36.2005395,-86.7460191
PAST SALE,April-5-2021,Single Family Residential,1037 Zophi St,Nashville,TN,37216,544996,3,2.5,Townhomes On Thomas,2262,,2021,,241,,Sold,,,http://www.redfin.com/TN/Nashville/1037-Zophi-St-37216/home/170539269,REALTRACS,2227083,N,Y,36.205129,-86.742135
PAST SALE,March-30-2021,Single Family Residential,2642 Pennington Ave,Nashville,TN,37216,494900,4,3.5,1424 Otay Street,2250,1306,2020,,220,,Sold,,,http://www.redfin.com/TN/Nashville/2642-Pennington-Ave-37216/home/171550973,REALTRACS,2213715,N,Y,36.198294,-86.730624
PAST SALE,,Single Family Residential,905 Gilmore Ave,Nashville,TN,37204,765000,3,3.0,,2464,7841,1921,,310,,,,,http://www.redfin.com/TN/Nashville/905-Gilmore-Ave-37204/home/108061661,,,N,Y,36.1240461,-86.7840899
PAST SALE,December-16-2020,Townhouse,1405C Martin St,Nashville,TN,37203,586450,3,3.0,Hamilton & Martin Townhome,2291,871,2020,,256,275,Sold,,,http://www.redfin.com/TN/Nashville/1405-Martin-St-37203/unit-C/home/170542054,REALTRACS,2138296,N,Y,36.138333,-86.770482
PAST SALE,February-12-2021,Single Family Residential,1113 Wade Ave Unit A,Nashville,TN,37203,800000,4,4.5,Wedgewood/12th,2492,871,2021,,321,,Sold,,,http://www.redfin.com/TN/Nashville/1113-Wade-Ave-37203/unit-A/home/174138058,REALTRACS,2218647,N,Y,36.1365509,-86.7877075
PAST SALE,April-1-2021,Condo/Co-op,1007 12th Ave S Unit A,Nashville,TN,37203,896863,4,3.5,12th Avenue South Residenc,2275,871,2018,,394,150,Sold,,,http://www.redfin.com/TN/Nashville/1007-12th-Ave-S-37203/unit-A/home/144498872,REALTRACS,2207886,N,Y,36.145957,-86.7865209
PAST SALE,April-1-2021,Single Family Residential,1005 12th Ave S Unit D,Nashville,TN,37203,925641,4,3.5,12th Avenue South Residenc,2348,871,2018,,394,150,Sold,,,http://www.redfin.com/TN/Nashville/1005-12th-Ave-S-37203/unit-D/home/144498880,REALTRACS,2207891,N,Y,36.1461575,-86.7865236
PAST SALE,February-25-2021,Single Family Residential,1713 Haleys Hope Ct,Nashville,TN,37209,375000,3,2.0,Westchase,2405,7840,2005,,156,35,Sold,,,http://www.redfin.com/TN/Nashville/1713-Haleys-Hope-Ct-37209/home/68785072,REALTRACS,2206012,N,Y,36.1186797,-86.9316387
PAST SALE,April-23-2021,Single Family Residential,684 Williamsport Ct,Nashville,TN,37221,427500,3,2.0,Williamsport,2270,7405,1994,,188,18,Sold,,,http://www.redfin.com/TN/Nashville/684-Williamsport-Ct-37221/home/68851377,REALTRACS,2241833,N,Y,36.098467,-86.928377
PAST SALE,March-31-2021,Single Family Residential,665 Sugar Mill Dr,Nashville,TN,37211,410000,3,2.0,Sugar Valley,2328,7840,2005,,176,11,Sold,,,http://www.redfin.com/TN/Nashville/665-Sugar-Mill-Dr-37211/home/60841768,REALTRACS,2231916,N,Y,36.0172365,-86.6978894
PAST SALE,March-15-2021,Single Family Residential,7536 Oakledge Dr,Brentwood,TN,37027,395000,4,2.5,Autumn Oaks,2444,6098,2015,,162,22,Sold,,,http://www.redfin.com/TN/Brentwood/7536-Oakledge-Dr-37027/home/102803226,REALTRACS,2207080,N,Y,36.0049512,-86.6893164
PAST SALE,March-20-2021,Single Family Residential,428 Red Sunset Ct,Brentwood,TN,37027,429900,3,2.5,The Heights at Autumn Oaks,2384,6969,2020,,180,32,Sold,,,http://www.redfin.com/TN/Brentwood/428-Red-Sunset-Ct-37013/home/173891673,REALTRACS,2211849,N,Y,36.0073876,-86.6964019
PAST SALE,December-28-2020,Single Family Residential,409 Merritt Ave Unit B,Nashville,TN,37203,669000,5,4.0,Wedgewood Houston,2346,6534,2020,,285,,Sold,,,http://www.redfin.com/TN/Nashville/409-Merritt-Ave-37203/unit-B/home/163134991,REALTRACS,2143850,N,Y,36.1391731,-86.7655779
PAST SALE,November-20-2020,Single Family Residential,725 Rivercrest Pass,Nashville,TN,37214,364900,3,2.5,River Crest,2401,5227,2001,,152,,Sold,,,http://www.redfin.com/TN/Nashville/725-Rivercrest-Pass-37214/home/60739264,REALTRACS,2195277,N,Y,36.172541,-86.65306
PAST SALE,April-29-2021,Single Family Residential,6557 Chessington Dr,Nashville,TN,37221,425000,3,3.0,Poplar Creek Estates,2453,6969,1996,,173,19,Sold,,,http://www.redfin.com/TN/Nashville/6557-Chessington-Dr-37221/home/108059682,REALTRACS,2240788,N,Y,36.0495257,-86.960238
PAST SALE,December-3-2020,Single Family Residential,8594 Beautiful Valley Dr,Nashville,TN,37221,417220,3,2.5,Travis Trace,2410,6969,2020,,173,23,Sold,,,http://www.redfin.com/TN/Nashville/8594-Beautiful-Valley-Dr-37221/home/112482585,REALTRACS,2132022,N,Y,36.0819315,-87.0229018
PAST SALE,March-11-2021,Single Family Residential,6139 Brentwood Chase Dr,Brentwood,TN,37027,475000,3,2.5,Brentwood Chase,2252,6098,2002,,211,75,Sold,,,http://www.redfin.com/TN/Brentwood/6139-Brentwood-Chase-Dr-37027/home/87807702,REALTRACS,2219463,N,Y,36.0408213,-86.7585089
PAST SALE,February-5-2021,Single Family Residential,5705 Sterling Oaks Dr,Brentwood,TN,37027,470000,4,2.5,Sterling Oaks,2458,6534,1999,,191,50,Sold,,,http://www.redfin.com/TN/Brentwood/5705-Sterling-Oaks-Dr-37027/home/107987116,REALTRACS,2220173,N,Y,36.0313599,-86.7472469
PAST SALE,April-26-2021,Single Family Residential,2408 Haskell Dr,Antioch,TN,37013,355000,3,2.5,Cane Ridge Farms,2315,7405,2007,,153,32,Sold,,,http://www.redfin.com/TN/Antioch/2408-Haskell-Dr-37013/home/63587638,REALTRACS,2228182,N,Y,36.0193074,-86.6518792
PAST SALE,May-3-2021,Single Family Residential,3533 Four Leaf Way,Antioch,TN,37013,376990,4,3.5,Clover Glen,2448,6098,2020,,154,65,Sold,,,http://www.redfin.com/TN/Nashville/Four-Leaf-Way-37013/home/174901798,REALTRACS,2198445,N,Y,35.997062,-86.639372
PAST SALE,May-7-2021,Single Family Residential,3617 Four Leaf Way,Antioch,TN,37013,436070,4,3.5,Clover Glen,2448,6098,2021,,178,65,Sold,,,http://www.redfin.com/TN/Nashville/Four-Leaf-Way-37013/home/174901812,REALTRACS,2248870,N,Y,35.996881,-86.637227
PAST SALE,April-6-2021,Single Family Residential,5625 Dory Dr,Antioch,TN,37013,300000,3,2.5,Lakeside Cove,2460,7840,2005,,122,25,Sold,,,http://www.redfin.com/TN/Antioch/5625-Dory-Dr-37013/home/68207145,REALTRACS,2210433,N,Y,36.0667829,-86.5818466
PAST SALE,March-15-2021,Single Family Residential,961 Mulberry Hill Pl Lot 181,Antioch,TN,37013,329900,4,3.0,Cambridge Forest,2264,6534,2021,,146,14,Sold,,,http://www.redfin.com/TN/Antioch/961-Mulberry-Hill-Pl-37013/home/172648225,REALTRACS,2175632,N,Y,36.070595,-86.652445
PAST SALE,February-3-2021,Townhouse,439 Lazy Creek Ln,Nashville,TN,37211,392000,4,3.5,Creekside Of Brentwood,2422,1306,2007,,162,95,Sold,,,http://www.redfin.com/TN/Nashville/439-Lazy-Creek-Ln-37211/home/60665563,REALTRACS,2210298,N,Y,36.038434,-86.747202
PAST SALE,March-29-2021,Single Family Residential,4133 Alva Ln,Nolensville,TN,37135,430000,3,2.5,Burkitt Village,2427,4356,2017,,177,45,Sold,,,http://www.redfin.com/TN/Nolensville/4133-Alva-Ln-37135/home/144499534,REALTRACS,2229034,N,Y,35.9843318,-86.6627477
PAST SALE,,Single Family Residential,7933 Oakfield Grv,Brentwood,TN,37027,410000,3,2.5,,2453,7405,2015,,167,,,,,http://www.redfin.com/TN/Brentwood/7933-Oakfield-Grv-37027/home/102070325,,,N,Y,36.0073865,-86.6883244
PAST SALE,March-18-2021,Single Family Residential,4529 Sandpiper Ln,Antioch,TN,37013,340000,4,2.5,Summerfield Village,2349,6098,2017,,145,30,Sold,,,http://www.redfin.com/TN/Antioch/4529-Sandpiper-Ln-37013/home/68760190,REALTRACS,2218741,N,Y,36.045685,-86.614749
PAST SALE,May-6-2021,Townhouse,2122 Harding Pl,Nashville,TN,37215,670000,3,2.5,Harding Hall,2324,871,2002,,288,390,Sold,,,http://www.redfin.com/TN/Nashville/2122-Harding-Pl-37215/home/107988161,REALTRACS,2231480,N,Y,36.092691,-86.835844
PAST SALE,February-24-2021,Single Family Residential,2483 Prairie Hill Dr,Antioch,TN,37013,389990,4,2.5,Clover Glen,2458,7840,2020,,159,65,Sold,,,http://www.redfin.com/TN/Cane-Ridge/2483-Prairie-Hill-Dr-37013/home/172111499,REALTRACS,2164588,N,Y,35.9962403,-86.6431212
PAST SALE,,Single Family Residential,4104 Alicia Ln,Antioch,TN,37013,308500,3,2.5,,2348,7405,2010,,131,,,,,http://www.redfin.com/TN/Antioch/4104-Alicia-Ln-37013/home/108019096,,,N,Y,36.0740648,-86.6112818
PAST SALE,January-4-2021,Single Family Residential,117 Lenham Dr,Brentwood,TN,37027,459780,3,3.0,Southpoint,2434,5227,2020,,189,100,Sold,,,http://www.redfin.com/TN/Brentwood/117-Lenham-DR-37027/home/172391704,REALTRACS,2192759,N,Y,35.99642337,-86.68513707
PAST SALE,February-24-2021,Single Family Residential,408 Red Sunset Ct,Brentwood,TN,37027,470600,3,2.5,The Heights at Autumn Oaks,2473,7405,2020,,190,32,Sold,,,http://www.redfin.com/TN/Brentwood/408-Red-Sunset-Ct-37013/home/172684779,REALTRACS,2177975,N,Y,36.0072741,-86.695407
PAST SALE,December-15-2020,Single Family Residential,1611 Cahal Ave,Nashville,TN,37206,615000,3,4.0,EastNashville,2415,1306,2020,,255,2,Sold,,,http://www.redfin.com/TN/Nashville/1611-Cahal-Ave-37206/home/87825947,REALTRACS,2163951,N,Y,36.1960965,-86.7346122
PAST SALE,March-31-2021,Single Family Residential,808 Twin Falls Dr,Joelton,TN,37080,374980,3,2.5,The Falls,2380,,2020,,158,50,Sold,,,http://www.redfin.com/TN/Joelton/808-Twin-Falls-Dr-37080/home/171165295,REALTRACS,2224724,N,Y,36.3283024,-86.8717337
PAST SALE,December-7-2020,Single Family Residential,907 Stockell St,Nashville,TN,37207,520000,4,3.0,Cleveland Park,2434,5662,2020,,214,,Sold,,,http://www.redfin.com/TN/Nashville/907-Stockell-St-37207/home/108124363,REALTRACS,2189377,N,Y,36.1876236,-86.7690727
PAST SALE,December-7-2020,Single Family Residential,2024 9th Ave N Unit B,Nashville,TN,37208,545000,4,3.5,M & S Homes III,2365,1306,2020,,230,,Sold,,,http://www.redfin.com/TN/Nashville/2024-9th-Ave-N-37208/unit-B/home/170539796,REALTRACS,2201694,N,Y,36.1865183,-86.803772
PAST SALE,November-18-2020,Single Family Residential,6211B Pennsylvania Ave,Nashville,TN,37209,465000,3,2.5,6211 Pennsylvania Cottages,2482,1306,2016,,187,,Sold,,,http://www.redfin.com/TN/Nashville/6211B-Pennsylvania-Ave-37209/home/164417380,REALTRACS,2195893,N,Y,36.1661112,-86.863803
PAST SALE,December-1-2020,Single Family Residential,1519 Sunbeam Dr,Antioch,TN,37013,340000,3,2.5,Sunset Hills,2290,6534,2014,,148,19,Sold,,,http://www.redfin.com/TN/Antioch/1519-Sunbeam-Dr-37013/home/60851653,REALTRACS,2200394,N,Y,36.0197433,-86.669116
PAST SALE,January-27-2021,Single Family Residential,1105A N 8th St,Nashville,TN,37207,720000,5,4.5,Oakwood Park,2277,5227,2020,,316,,Sold,,,http://www.redfin.com/TN/Nashville/1105A-N-8th-St-37207/unit-A/home/172637416,REALTRACS,2210073,N,Y,36.1903782,-86.7580473
PAST SALE,February-16-2021,Single Family Residential,1200 Fatherland St,Nashville,TN,37206,752500,3,2.5,East End,2500,5227,1930,,301,,Sold,,,http://www.redfin.com/TN/Nashville/1200-Fatherland-St-37206/home/102010877,REALTRACS,2219611,N,Y,36.1737691,-86.7486892
PAST SALE,December-15-2020,Single Family Residential,607 Village Ct,Nashville,TN,37206,629900,3,2.5,Shelby Village,2450,6098,2016,,257,,Sold,,,http://www.redfin.com/TN/Nashville/607-Village-Ct-37206/home/60872087,REALTRACS,2204797,N,Y,36.1681836,-86.7458607
PAST SALE,February-19-2021,Single Family Residential,6997 Calderwood Dr,Antioch,TN,37013,382000,3,2.5,Indian Creek Estates,2428,7405,2004,,157,17,Sold,,,http://www.redfin.com/TN/Antioch/6997-Calderwood-Dr-37013/home/68787567,REALTRACS,2218563,N,Y,36.0109439,-86.6825708
PAST SALE,November-19-2020,Single Family Residential,329 Boddington Ln,Antioch,TN,37013,371060,3,2.5,Delvin Downs Estates,2459,,2020,,151,22,Sold,,,http://www.redfin.com/TN/Antioch/329-Boddington-Ln-37013/home/170606768,REALTRACS,2188852,N,Y,36.0221886,-86.6919106
PAST SALE,March-12-2021,Single Family Residential,3549 Four Leaf Way,Antioch,TN,37013,396990,4,3.5,Clover Glen,2448,6098,2021,,162,65,Sold,,,http://www.redfin.com/TN/Nashville/3549-Four-Leaf-WAY-37013/home/173843931,REALTRACS,2211560,N,Y,36.000056,-86.640455
PAST SALE,March-30-2021,Single Family Residential,3601 Four Leaf Way,Antioch,TN,37013,399490,4,3.5,Clover Glen,2448,6098,2021,,163,65,Sold,,,http://www.redfin.com/TN/Nashville/3601-Four-Leaf-WAY-37013/home/173970049,REALTRACS,2214779,N,Y,35.99610879,-86.63973751
PAST SALE,December-14-2020,Single Family Residential,2024B Straightway Ave Unit B,Nashville,TN,37206,555000,4,3.0,2024 Straightway Avenue,2424,871,2016,,229,,Sold,,,http://www.redfin.com/TN/Nashville/2024B-Straightway-Ave-37206/unit-B/home/173188433,REALTRACS,2194125,N,Y,36.1918689,-86.7303389
PAST SALE,November-30-2020,Single Family Residential,1527 Ward Ave,Nashville,TN,37206,547500,4,3.0,Ward Avenue Townhomes,2299,1306,2017,,238,,Sold,,,http://www.redfin.com/TN/Nashville/1527-Ward-Ave-37206/home/112484540,REALTRACS,2189580,N,Y,36.1943088,-86.7377433
PAST SALE,January-11-2021,Single Family Residential,1317 Tree House Dr,Antioch,TN,37013,262990,3,2.5,Bright Pointe,1561,,2020,,168,35,Sold,,,http://www.redfin.com/TN/Antioch/1317-Tree-House-Dr-37013/home/171242298,REALTRACS,2182366,N,Y,36.0462669,-86.5919356
PAST SALE,November-13-2020,Single Family Residential,3277 Longstalk Rd,Antioch,TN,37013,349990,3,2.5,Clover Glen,2254,6098,2020,,155,65,Sold,,,http://www.redfin.com/TN/Cane-Ridge/3277-Longstalk-Rd-37013/home/171554517,REALTRACS,2149401,N,Y,35.996212,-86.638533
PAST SALE,February-3-2021,Single Family Residential,3513 Four Leaf Way,Antioch,TN,37013,399990,4,3.5,Clover Glen,2448,6098,2020,,163,65,Sold,,,http://www.redfin.com/TN/Nashville/3513-Four-Leaf-WAY-37013/home/173367489,REALTRACS,2198428,N,Y,36.000056,-86.640455
PAST SALE,January-12-2021,Townhouse,538 Upsall Dr,Antioch,TN,37013,245000,4,3.5,Bell Forge Village,2375,2178,1987,,103,200,Sold,,,http://www.redfin.com/TN/Antioch/538-Upsall-Dr-37013/home/108100510,REALTRACS,2198835,N,Y,36.0464155,-86.644242
PAST SALE,December-29-2020,Single Family Residential,3048 Bromley Way (lot 125),Antioch,TN,37013,338970,4,2.5,Cambridge Forest,2333,,2020,,145,14,Sold,,,http://www.redfin.com/TN/Antioch/3048-Bromley-Way-37013/home/60701883,REALTRACS,2171837,N,Y,36.0698403,-86.6504459
PAST SALE,December-1-2020,Single Family Residential,929 Mulberry Hill Pl Lot 173,Antioch,TN,37013,335495,4,3.0,Cambridge Forest,2264,6534,2020,,148,14,Sold,,,http://www.redfin.com/TN/Antioch/929-Mulberry-Hill-Pl-37013/home/171014242,REALTRACS,2167764,N,Y,36.070721,-86.654079
PAST SALE,November-30-2020,Single Family Residential,6932 Sunnywood Dr,Nashville,TN,37211,400000,3,2.5,Lenox Village,2400,7405,2004,,167,78,Sold,,,http://www.redfin.com/TN/Nashville/6932-Sunnywood-Dr-37211/home/68792619,REALTRACS,2199141,N,Y,36.0172003,-86.701645
PAST SALE,December-17-2020,Single Family Residential,7921 Kirkfield Dr,Nashville,TN,37211,387500,3,2.5,Sugar Valley,2452,6534,2014,,158,11,Sold,,,http://www.redfin.com/TN/Nashville/7921-Kirkfield-Dr-37211/home/60839359,REALTRACS,2205283,N,Y,36.0154567,-86.6921142
PAST SALE,December-7-2020,Single Family Residential,7274 Santeelah Way,Antioch,TN,37013,355000,3,2.5,Indian Creek,2361,6098,2014,,150,14,Sold,,,http://www.redfin.com/TN/Antioch/7274-Santeelah-Way-37013/home/60830062,REALTRACS,2204384,N,Y,36.0098952,-86.6845768
PAST SALE,December-1-2020,Single Family Residential,436 Red Sunset Ct,Brentwood,TN,37027,420800,3,2.5,The Heights @ Autumn Oaks,2473,,2020,,170,32,Sold,,,http://www.redfin.com/TN/Brentwood/436-Red-Sunset-Ct-37027/home/172048430,REALTRACS,2149199,N,Y,36.0074726,-86.6968607
PAST SALE,January-23-2021,Single Family Residential,312 Boddington Ln,Antioch,TN,37013,352101,3,2.5,Delvin Downs Estates,2459,,2021,,143,22,Sold,,,http://www.redfin.com/TN/Antioch/312-Boddington-Ln-37013/home/174291612,REALTRACS,2223474,N,Y,36.0221886,-86.6919106
PAST SALE,December-28-2020,Single Family Residential,2109 Glen Haven Dr,Nolensville,TN,37135,425000,3,3.0,Carothers Farms,2365,5227,2017,,180,51,Sold,,,http://www.redfin.com/TN/Nolensville/2109-Glenn-Haven-Dr-37135/home/83512496,REALTRACS,2204923,N,Y,35.982695,-86.618763
PAST SALE,February-11-2021,Single Family Residential,3452 Cobble St,Nashville,TN,37211,374900,3,3.0,Bradford Hills,2460,7840,1994,,152,10,Sold,,,http://www.redfin.com/TN/Nashville/3452-Cobble-St-37211/home/108045051,REALTRACS,2214216,N,Y,36.0217535,-86.7237775
PAST SALE,December-28-2020,Single Family Residential,1104 Crestfield Dr,Nashville,TN,37211,349000,4,3.0,Bradford Hills,2482,7405,1991,,141,,Sold,,,http://www.redfin.com/TN/Nashville/1104-Crestfield-Dr-37211/home/108093102,REALTRACS,2205866,N,Y,36.024217,-86.7191395
PAST SALE,February-5-2021,Single Family Residential,1219 Summer Shade Dr,Antioch,TN,37013,325980,3,3.5,Bright Pointe,2338,,2020,,139,35,Sold,,,http://www.redfin.com/TN/Nashville/Summer-Shade-Dr-37013/home/148399761,REALTRACS,2182348,N,Y,36.047338,-86.592705
PAST SALE,December-1-2020,Single Family Residential,3809 Pin Hook Rd,Antioch,TN,37013,313800,3,3.5,Bright Pointe,2338,,2020,,134,35,Sold,,,http://www.redfin.com/TN/Antioch/3809-Pin-Hook-Rd-37013/home/171242457,REALTRACS,2182292,N,Y,36.047205,-86.590953
